Timestamp,Temperature,SpO2,BPM
2025-04-19 21:11:35,39.3,84,117
2025-04-19 21:12:05,38.5,86,109
2025-04-19 21:12:35,38.5,91,97
2025-04-19 21:13:05,38.5,94,85
2025-04-19 21:13:35,38.8,83,120
2025-04-19 21:14:05,39.7,89,86
2025-04-19 21:14:35,38.3,90,91
2025-04-19 21:15:05,38.0,89,116
2025-04-19 21:15:35,39.2,88,90
2025-04-19 21:16:05,39.4,84,117
2025-04-19 21:16:35,40.2,84,99
2025-04-19 21:17:05,39.0,84,116
2025-04-19 21:17:35,38.4,84,117
2025-04-19 21:18:05,38.3,89,85
2025-04-19 21:18:35,40.5,82,98
2025-04-19 21:19:05,39.4,93,90
2025-04-19 21:19:35,38.6,85,127
2025-04-19 21:20:05,38.2,86,106
2025-04-19 21:20:35,38.5,94,121
2025-04-19 21:21:05,40.5,91,122
2025-04-19 21:21:35,40.3,90,98
2025-04-19 21:22:05,39.7,86,109
2025-04-19 21:22:35,38.8,80,110
2025-04-19 21:23:05,38.1,88,85
2025-04-19 21:23:35,38.6,84,96
2025-04-19 21:24:05,39.9,86,109
2025-04-19 21:24:35,38.3,91,109
2025-04-19 21:25:05,39.7,81,107
2025-04-19 21:25:35,39.5,92,120
2025-04-19 21:26:05,39.8,84,97
2025-04-19 21:26:35,38.8,91,108
2025-04-19 21:27:05,39.8,80,86
2025-04-19 21:27:35,39.9,93,113
2025-04-19 21:28:05,40.1,86,87
2025-04-19 21:28:35,40.2,87,113
2025-04-19 21:29:05,39.6,83,130
2025-04-19 21:29:35,40.5,80,98
2025-04-19 21:30:05,40.1,87,126
2025-04-19 21:30:35,39.4,89,109
2025-04-19 21:31:05,38.3,94,91
2025-04-19 21:31:35,40.4,83,86
2025-04-19 21:32:05,38.9,92,107
2025-04-19 21:32:35,39.3,85,130
2025-04-19 21:33:05,38.3,88,122
2025-04-19 21:33:35,40.3,89,116
2025-04-19 21:34:05,38.8,91,91
2025-04-19 21:34:35,38.8,87,98
2025-04-19 21:35:05,39.9,82,114
2025-04-19 21:35:35,39.5,86,95
2025-04-19 21:36:05,40.4,83,98
2025-04-19 21:36:35,38.0,90,119
2025-04-19 21:37:05,38.9,81,129
2025-04-19 21:37:35,40.5,87,107
2025-04-19 21:38:05,38.1,90,96
2025-04-19 21:38:35,38.9,81,111
2025-04-19 21:39:05,40.3,90,120
2025-04-19 21:39:35,38.7,80,88
2025-04-19 21:40:05,39.0,82,114
2025-04-19 21:40:35,38.6,86,113
2025-04-19 21:41:05,39.4,84,97
2025-04-19 21:41:35,40.2,87,95
2025-04-19 21:42:05,38.9,88,129
2025-04-19 21:42:35,39.5,92,90
2025-04-19 21:43:05,39.7,80,113
2025-04-19 21:43:35,39.1,86,123
2025-04-19 21:44:05,39.3,87,113
2025-04-19 21:44:35,39.8,92,113
2025-04-19 21:45:05,39.7,90,93
2025-04-19 21:45:35,40.2,92,112
2025-04-19 21:46:05,38.2,89,109
2025-04-19 21:46:35,39.7,85,120
2025-04-19 21:47:05,39.3,93,130
2025-04-19 21:47:35,39.9,91,87
2025-04-19 21:48:05,40.3,82,107
2025-04-19 21:48:35,39.1,94,106
2025-04-19 21:49:05,39.8,93,120
2025-04-19 21:49:35,39.6,88,85
2025-04-19 21:50:05,39.2,89,118
2025-04-19 21:50:35,38.1,83,96
2025-04-19 21:51:05,39.1,84,111
2025-04-19 21:51:35,39.8,88,124
2025-04-19 21:52:05,38.2,93,89
2025-04-19 21:52:35,39.4,87,92
2025-04-19 21:53:05,38.1,82,85
2025-04-19 21:53:35,38.1,88,85
2025-04-19 21:54:05,40.4,86,127
2025-04-19 21:54:35,39.1,89,90
2025-04-19 21:55:05,38.4,90,111
2025-04-19 21:55:35,40.3,92,101
2025-04-19 21:56:05,38.9,88,119
2025-04-19 21:56:35,40.3,81,88
2025-04-19 21:57:05,39.8,93,128
2025-04-19 21:57:35,38.2,89,125
2025-04-19 21:58:05,38.8,92,126
2025-04-19 21:58:35,40.2,80,110
2025-04-19 21:59:05,40.1,82,127
2025-04-19 21:59:35,39.8,87,108
2025-04-19 22:00:05,38.9,89,89
2025-04-19 22:00:35,40.4,89,110
2025-04-19 22:01:05,39.2,87,91
2025-04-19 22:01:35,39.0,88,101
2025-04-19 22:02:05,40.0,81,91
2025-04-19 22:02:35,39.3,85,127
2025-04-19 22:03:05,38.5,81,85
2025-04-19 22:03:35,39.3,82,96
2025-04-19 22:04:05,39.9,92,94
2025-04-19 22:04:35,38.3,86,117
2025-04-19 22:05:05,39.9,83,109
2025-04-19 22:05:35,38.6,80,120
2025-04-19 22:06:05,39.6,84,106
2025-04-19 22:06:35,40.2,81,110
2025-04-19 22:07:05,40.5,88,98
2025-04-19 22:07:35,40.3,86,95
2025-04-19 22:08:05,39.3,94,122
2025-04-19 22:08:35,38.1,82,102
2025-04-19 22:09:05,38.4,90,114
2025-04-19 22:09:35,39.6,80,91
2025-04-19 22:10:05,40.2,84,130
2025-04-19 22:10:35,39.4,92,122
2025-04-19 22:11:05,40.5,87,126
2025-04-19 22:11:35,39.5,88,123
2025-04-19 22:12:05,38.7,80,101
2025-04-19 22:12:35,39.4,85,108
2025-04-19 22:13:05,38.9,89,89
2025-04-19 22:13:35,38.7,84,110
2025-04-19 22:14:05,39.3,86,98
2025-04-19 22:14:35,38.2,90,90
2025-04-19 22:15:05,39.0,84,118
2025-04-19 22:15:35,40.3,89,97
2025-04-19 22:16:05,39.3,84,87
2025-04-19 22:16:35,38.5,80,97
2025-04-19 22:17:05,40.4,93,117
2025-04-19 22:17:35,39.3,85,100
2025-04-19 22:18:05,39.4,92,100
2025-04-19 22:18:35,38.9,86,91
2025-04-19 22:19:05,38.6,89,109
2025-04-19 22:19:35,40.3,80,96
2025-04-19 22:20:05,40.4,81,126
2025-04-19 22:20:35,39.2,81,123
2025-04-19 22:21:05,40.4,86,123
2025-04-19 22:21:35,39.7,94,102
2025-04-19 22:22:05,39.1,81,85
2025-04-19 22:22:35,39.7,84,91
2025-04-19 22:23:05,38.5,93,93
2025-04-19 22:23:35,39.4,82,85
2025-04-19 22:24:05,38.3,93,107
2025-04-19 22:24:35,39.0,86,120
2025-04-19 22:25:05,40.3,87,98
2025-04-19 22:25:35,38.9,88,94
2025-04-19 22:26:05,38.7,90,93
2025-04-19 22:26:35,38.9,85,127
2025-04-19 22:27:05,38.2,89,111
2025-04-19 22:27:35,39.3,93,106
2025-04-19 22:28:05,39.1,90,91
2025-04-19 22:28:35,38.5,88,124
2025-04-19 22:29:05,39.9,81,116
2025-04-19 22:29:35,40.1,81,116
2025-04-19 22:30:05,39.2,90,95
2025-04-19 22:30:35,39.2,88,123
2025-04-19 22:31:05,38.6,85,110
2025-04-19 22:31:35,39.5,87,114
2025-04-19 22:32:05,39.7,86,124
2025-04-19 22:32:35,39.8,86,116
2025-04-19 22:33:05,38.2,87,107
2025-04-19 22:33:35,40.5,93,125
2025-04-19 22:34:05,40.5,94,115
2025-04-19 22:34:35,38.5,92,90
2025-04-19 22:35:05,38.1,81,124
2025-04-19 22:35:35,40.0,82,103
2025-04-19 22:36:05,40.1,86,101
2025-04-19 22:36:35,39.4,85,94
2025-04-19 22:37:05,38.7,80,119
2025-04-19 22:37:35,39.5,89,102
2025-04-19 22:38:05,38.1,91,121
2025-04-19 22:38:35,39.5,85,110
2025-04-19 22:39:05,40.2,93,87
2025-04-19 22:39:35,39.3,89,126
2025-04-19 22:40:05,38.1,86,106
2025-04-19 22:40:35,38.4,92,96
2025-04-19 22:41:05,39.7,87,110
2025-04-19 22:41:35,39.6,93,127
2025-04-19 22:42:05,38.8,89,99
2025-04-19 22:42:35,39.1,91,123
2025-04-19 22:43:05,38.1,82,120
2025-04-19 22:43:35,38.7,88,87
2025-04-19 22:44:05,38.1,90,123
2025-04-19 22:44:35,40.1,90,107
2025-04-19 22:45:05,38.0,91,110
2025-04-19 22:45:35,39.4,81,115
2025-04-19 22:46:05,39.2,89,86
2025-04-19 22:46:35,40.3,81,120
2025-04-19 22:47:05,38.1,82,113
2025-04-19 22:47:35,40.3,91,126
2025-04-19 22:48:05,38.5,94,112
2025-04-19 22:48:35,40.0,82,124
2025-04-19 22:49:05,39.9,93,92
2025-04-19 22:49:35,38.4,93,96
2025-04-19 22:50:05,39.2,84,90
2025-04-19 22:50:35,38.0,93,89
2025-04-19 22:51:05,39.2,91,130
2025-04-19 22:51:35,39.1,90,88
2025-04-19 22:52:05,39.7,92,123
2025-04-19 22:52:35,40.2,91,127
2025-04-19 22:53:05,39.3,83,111
2025-04-19 22:53:35,39.7,81,107
2025-04-19 22:54:05,38.5,82,98
2025-04-19 22:54:35,38.7,82,87
2025-04-19 22:55:05,39.8,85,128
2025-04-19 22:55:35,38.9,89,105
2025-04-19 22:56:05,39.0,90,109
2025-04-19 22:56:35,39.3,88,92
2025-04-19 22:57:05,40.5,82,96
2025-04-19 22:57:35,39.2,92,122
2025-04-19 22:58:05,40.2,88,89
2025-04-19 22:58:35,39.9,82,94
2025-04-19 22:59:05,39.8,80,101
2025-04-19 22:59:35,38.0,88,126
2025-04-19 23:00:05,38.8,94,112
2025-04-19 23:00:35,40.3,87,120
2025-04-19 23:01:05,38.2,83,118
2025-04-19 23:01:35,40.5,82,109
2025-04-19 23:02:05,39.8,86,115
2025-04-19 23:02:35,40.1,93,122
2025-04-19 23:03:05,38.3,93,98
2025-04-19 23:03:35,38.3,90,106
2025-04-19 23:04:05,39.9,85,124
2025-04-19 23:04:35,38.1,80,122
2025-04-19 23:05:05,38.5,94,106
2025-04-19 23:05:35,39.8,84,110
2025-04-19 23:06:05,38.2,85,122
2025-04-19 23:06:35,40.1,82,97
2025-04-19 23:07:05,40.1,85,101
2025-04-19 23:07:35,40.1,82,114
2025-04-19 23:08:05,39.5,87,102
2025-04-19 23:08:35,38.7,93,126
2025-04-19 23:09:05,39.2,93,123
2025-04-19 23:09:35,38.8,91,89
2025-04-19 23:10:05,38.4,83,101
2025-04-19 23:10:35,40.1,93,99
2025-04-19 23:11:05,38.6,89,117
2025-04-19 23:11:35,39.8,94,110
2025-04-19 23:12:05,39.3,91,110
2025-04-19 23:12:35,38.4,85,88
2025-04-19 23:13:05,40.4,82,122
2025-04-19 23:13:35,38.7,93,99
2025-04-19 23:14:05,38.5,89,109
2025-04-19 23:14:35,39.5,85,115
2025-04-19 23:15:05,39.9,94,97
2025-04-19 23:15:35,39.9,85,102
2025-04-19 23:16:05,38.7,90,93
2025-04-19 23:16:35,40.5,90,125
2025-04-19 23:17:05,38.5,90,117
2025-04-19 23:17:35,38.6,82,119
2025-04-19 23:18:05,38.5,86,90
2025-04-19 23:18:35,38.1,83,98
2025-04-19 23:19:05,40.3,94,121
2025-04-19 23:19:35,40.2,87,123
2025-04-19 23:20:05,39.2,94,114
2025-04-19 23:20:35,38.4,94,105
2025-04-19 23:21:05,38.1,80,127
2025-04-19 23:21:35,39.6,94,107
2025-04-19 23:22:05,38.1,91,107
2025-04-19 23:22:35,40.2,88,130
2025-04-19 23:23:05,38.4,94,99
2025-04-19 23:23:35,39.6,85,119
2025-04-19 23:24:05,39.7,85,125
2025-04-19 23:24:35,38.9,80,92
2025-04-19 23:25:05,39.9,91,129
2025-04-19 23:25:35,40.4,91,122
2025-04-19 23:26:05,38.9,94,105
2025-04-19 23:26:35,38.4,85,100
2025-04-19 23:27:05,39.1,83,107
2025-04-19 23:27:35,38.1,84,102
2025-04-19 23:28:05,39.4,91,128
2025-04-19 23:28:35,38.5,83,119
2025-04-19 23:29:05,39.0,88,110
2025-04-19 23:29:35,40.5,82,121
2025-04-19 23:30:05,39.0,93,88
2025-04-19 23:30:35,40.3,90,92
2025-04-19 23:31:05,40.2,92,130
2025-04-19 23:31:35,39.9,88,121
2025-04-19 23:32:05,39.2,84,90
2025-04-19 23:32:35,38.0,87,124
2025-04-19 23:33:05,39.5,89,87
2025-04-19 23:33:35,40.2,91,127
2025-04-19 23:34:05,38.3,85,108
2025-04-19 23:34:35,38.1,93,99
2025-04-19 23:35:05,39.2,85,122
2025-04-19 23:35:35,39.7,91,97
2025-04-19 23:36:05,38.6,88,112
2025-04-19 23:36:35,40.0,91,126
2025-04-19 23:37:05,38.3,86,121
2025-04-19 23:37:35,38.6,88,128
2025-04-19 23:38:05,38.7,87,112
2025-04-19 23:38:35,39.5,86,103
2025-04-19 23:39:05,38.2,80,95
2025-04-19 23:39:35,38.7,86,95
2025-04-19 23:40:05,39.6,82,119
2025-04-19 23:40:35,38.5,80,114
2025-04-19 23:41:05,40.0,91,111
2025-04-19 23:41:35,39.0,88,97
2025-04-19 23:42:05,38.1,85,108
2025-04-19 23:42:35,40.3,93,111
2025-04-19 23:43:05,38.1,90,109
2025-04-19 23:43:35,39.7,89,88
2025-04-19 23:44:05,39.8,87,96
2025-04-19 23:44:35,39.7,91,113
2025-04-19 23:45:05,39.5,80,112
2025-04-19 23:45:35,39.2,86,125
2025-04-19 23:46:05,38.3,83,97
2025-04-19 23:46:35,39.0,80,104
2025-04-19 23:47:05,39.7,83,122
2025-04-19 23:47:35,38.0,82,85
2025-04-19 23:48:05,40.4,82,85
2025-04-19 23:48:35,39.4,86,101
2025-04-19 23:49:05,39.1,80,98
2025-04-19 23:49:35,39.5,80,118
2025-04-19 23:50:05,39.8,86,117
2025-04-19 23:50:35,38.9,85,95
2025-04-19 23:51:05,39.8,87,127
2025-04-19 23:51:35,40.4,91,97
2025-04-19 23:52:05,40.2,92,102
2025-04-19 23:52:35,39.7,85,111
2025-04-19 23:53:05,39.3,82,125
2025-04-19 23:53:35,39.6,87,103
2025-04-19 23:54:05,40.4,81,91
2025-04-19 23:54:35,38.5,88,95
2025-04-19 23:55:05,38.9,83,113
2025-04-19 23:55:35,40.0,84,114
2025-04-19 23:56:05,38.7,94,88
2025-04-19 23:56:35,38.4,90,97
2025-04-19 23:57:05,38.5,82,125
2025-04-19 23:57:35,38.3,88,115
2025-04-19 23:58:05,40.0,93,119
2025-04-19 23:58:35,39.2,81,91
2025-04-19 23:59:05,38.3,88,125
2025-04-19 23:59:35,38.3,80,100
2025-04-20 00:00:05,38.5,90,114
2025-04-20 00:00:35,38.9,93,116
2025-04-20 00:01:05,40.0,84,121
2025-04-20 00:01:35,38.8,84,85
2025-04-20 00:02:05,38.6,93,123
2025-04-20 00:02:35,38.7,93,98
2025-04-20 00:03:05,40.2,82,120
2025-04-20 00:03:35,38.4,82,102
2025-04-20 00:04:05,38.1,83,118
2025-04-20 00:04:35,40.2,88,89
2025-04-20 00:05:05,38.1,84,89
2025-04-20 00:05:35,38.9,88,128
2025-04-20 00:06:05,39.2,82,85
2025-04-20 00:06:35,39.9,81,91
2025-04-20 00:07:05,39.9,83,106
2025-04-20 00:07:35,39.4,84,100
2025-04-20 00:08:05,39.3,80,116
2025-04-20 00:08:35,38.7,86,111
2025-04-20 00:09:05,39.4,85,91
2025-04-20 00:09:35,38.5,90,99
2025-04-20 00:10:05,38.2,84,129
2025-04-20 00:10:35,39.0,94,123
2025-04-20 00:11:05,38.4,83,114
2025-04-20 00:11:35,38.8,81,103
2025-04-20 00:12:05,38.1,87,90
2025-04-20 00:12:35,39.3,87,124
2025-04-20 00:13:05,38.3,90,106
2025-04-20 00:13:35,38.4,89,121
2025-04-20 00:14:05,38.6,80,123
2025-04-20 00:14:35,38.4,90,100
2025-04-20 00:15:05,38.7,94,93
2025-04-20 00:15:35,39.6,88,85
2025-04-20 00:16:05,38.3,89,93
2025-04-20 00:16:35,38.8,80,109
2025-04-20 00:17:05,38.6,85,109
2025-04-20 00:17:35,39.9,91,105
2025-04-20 00:18:05,38.8,84,100
2025-04-20 00:18:35,38.0,85,86
2025-04-20 00:19:05,38.2,85,91
2025-04-20 00:19:35,39.9,92,87
2025-04-20 00:20:05,40.1,90,128
2025-04-20 00:20:35,38.6,94,124
2025-04-20 00:21:05,38.9,81,111
2025-04-20 00:21:35,38.2,85,97
2025-04-20 00:22:05,39.2,94,86
2025-04-20 00:22:35,38.6,86,119
2025-04-20 00:23:05,38.9,83,128
2025-04-20 00:23:35,38.4,82,122
2025-04-20 00:24:05,39.6,87,102
2025-04-20 00:24:35,39.9,90,117
2025-04-20 00:25:05,40.4,93,96
2025-04-20 00:25:35,39.6,90,122
2025-04-20 00:26:05,38.9,94,102
2025-04-20 00:26:35,39.6,89,100
2025-04-20 00:27:05,39.5,80,100
2025-04-20 00:27:35,39.8,90,110
2025-04-20 00:28:05,39.5,84,120
2025-04-20 00:28:35,38.8,93,100
2025-04-20 00:29:05,40.0,84,123
2025-04-20 00:29:35,38.1,88,126
2025-04-20 00:30:05,39.6,86,88
2025-04-20 00:30:35,40.3,92,121
2025-04-20 00:31:05,38.6,88,105
2025-04-20 00:31:35,38.5,92,121
2025-04-20 00:32:05,39.4,89,121
2025-04-20 00:32:35,39.8,84,118
2025-04-20 00:33:05,40.0,92,117
2025-04-20 00:33:35,39.7,85,85
2025-04-20 00:34:05,38.7,88,100
2025-04-20 00:34:35,40.4,91,88
2025-04-20 00:35:05,40.0,94,88
2025-04-20 00:35:35,39.0,92,118
2025-04-20 00:36:05,39.8,82,102
2025-04-20 00:36:35,38.5,80,122
2025-04-20 00:37:05,39.0,84,94
2025-04-20 00:37:35,39.0,85,104
2025-04-20 00:38:05,38.0,87,97
2025-04-20 00:38:35,39.7,94,110
2025-04-20 00:39:05,40.4,80,116
2025-04-20 00:39:35,39.4,92,98
2025-04-20 00:40:05,39.8,92,102
2025-04-20 00:40:35,38.3,82,85
2025-04-20 00:41:05,39.6,86,93
2025-04-20 00:41:35,40.3,91,99
2025-04-20 00:42:05,40.5,83,106
2025-04-20 00:42:35,39.7,91,122
2025-04-20 00:43:05,38.5,86,88
2025-04-20 00:43:35,40.2,80,117
2025-04-20 00:44:05,39.3,93,92
2025-04-20 00:44:35,39.2,90,112
2025-04-20 00:45:05,38.7,80,120
2025-04-20 00:45:35,39.2,90,91
2025-04-20 00:46:05,38.8,82,88
2025-04-20 00:46:35,39.9,87,115
2025-04-20 00:47:05,39.4,84,85
2025-04-20 00:47:35,38.6,86,96
2025-04-20 00:48:05,39.0,88,90
2025-04-20 00:48:35,38.6,84,126
2025-04-20 00:49:05,39.9,87,93
2025-04-20 00:49:35,39.1,90,89
2025-04-20 00:50:05,38.3,83,123
2025-04-20 00:50:35,38.8,94,130
2025-04-20 00:51:05,40.0,80,114
2025-04-20 00:51:35,38.3,93,89
2025-04-20 00:52:05,38.7,91,118
2025-04-20 00:52:35,38.6,81,122
2025-04-20 00:53:05,39.0,91,86
2025-04-20 00:53:35,38.5,85,97
2025-04-20 00:54:05,39.1,93,103
2025-04-20 00:54:35,40.0,83,101
2025-04-20 00:55:05,39.6,86,128
2025-04-20 00:55:35,38.4,89,91
2025-04-20 00:56:05,39.2,80,128
2025-04-20 00:56:35,40.1,89,112
2025-04-20 00:57:05,39.9,91,95
2025-04-20 00:57:35,38.1,81,121
2025-04-20 00:58:05,39.1,91,123
2025-04-20 00:58:35,39.8,92,113
2025-04-20 00:59:05,40.3,83,127
2025-04-20 00:59:35,40.1,80,90
2025-04-20 01:00:05,38.3,90,118
2025-04-20 01:00:35,38.7,94,104
2025-04-20 01:01:05,38.9,92,102
2025-04-20 01:01:35,39.7,83,124
2025-04-20 01:02:05,38.8,83,108
2025-04-20 01:02:35,38.7,89,102
2025-04-20 01:03:05,39.2,86,108
2025-04-20 01:03:35,38.8,94,90
2025-04-20 01:04:05,40.5,82,95
2025-04-20 01:04:35,38.6,81,124
2025-04-20 01:05:05,40.0,94,85
2025-04-20 01:05:35,40.1,87,98
2025-04-20 01:06:05,40.2,87,90
2025-04-20 01:06:35,40.4,87,123
2025-04-20 01:07:05,40.0,93,116
2025-04-20 01:07:35,39.9,83,89
2025-04-20 01:08:05,38.3,84,111
2025-04-20 01:08:35,38.5,86,92
2025-04-20 01:09:05,39.8,85,106
2025-04-20 01:09:35,38.5,93,101
2025-04-20 01:10:05,39.5,91,108
2025-04-20 01:10:35,38.3,89,88
2025-04-20 01:11:05,39.2,90,112
2025-04-20 01:11:35,38.9,89,91
2025-04-20 01:12:05,38.3,94,117
2025-04-20 01:12:35,38.2,83,98
2025-04-20 01:13:05,39.7,84,122
2025-04-20 01:13:35,38.5,84,93
2025-04-20 01:14:05,38.4,83,87
2025-04-20 01:14:35,38.5,82,126
2025-04-20 01:15:05,39.9,92,91
2025-04-20 01:15:35,39.5,90,92
2025-04-20 01:16:05,39.4,83,86
2025-04-20 01:16:35,39.8,89,100
2025-04-20 01:17:05,38.8,89,88
2025-04-20 01:17:35,39.5,85,126
2025-04-20 01:18:05,39.3,88,105
2025-04-20 01:18:35,38.3,83,128
2025-04-20 01:19:05,39.1,89,125
2025-04-20 01:19:35,38.7,88,129
2025-04-20 01:20:05,39.0,80,98
2025-04-20 01:20:35,38.8,85,108
2025-04-20 01:21:05,40.0,89,113
2025-04-20 01:21:35,38.2,91,124
2025-04-20 01:22:05,39.4,85,123
2025-04-20 01:22:35,39.0,88,118
2025-04-20 01:23:05,39.4,87,93
2025-04-20 01:23:35,38.7,88,104
2025-04-20 01:24:05,40.3,91,125
2025-04-20 01:24:35,38.0,94,100
2025-04-20 01:25:05,39.5,88,98
2025-04-20 01:25:35,39.7,91,114
2025-04-20 01:26:05,39.8,91,93
2025-04-20 01:26:35,39.0,90,118
2025-04-20 01:27:05,39.9,81,114
2025-04-20 01:27:35,39.8,90,118
2025-04-20 01:28:05,38.8,86,86
2025-04-20 01:28:35,38.5,82,116
2025-04-20 01:29:05,40.4,88,99
2025-04-20 01:29:35,39.0,87,94
2025-04-20 01:30:05,40.4,81,92
2025-04-20 01:30:35,38.5,80,87
2025-04-20 01:31:05,38.5,91,118
2025-04-20 01:31:35,39.9,89,113
2025-04-20 01:32:05,39.9,85,107
2025-04-20 01:32:35,39.7,93,130
2025-04-20 01:33:05,40.5,80,115
2025-04-20 01:33:35,38.9,82,94
2025-04-20 01:34:05,39.4,82,101
2025-04-20 01:34:35,38.4,82,93
2025-04-20 01:35:05,38.1,94,97
2025-04-20 01:35:35,40.0,93,109
2025-04-20 01:36:05,40.3,87,94
2025-04-20 01:36:35,40.5,90,101
2025-04-20 01:37:05,39.6,88,108
2025-04-20 01:37:35,39.5,86,87
2025-04-20 01:38:05,38.6,94,121
2025-04-20 01:38:35,39.9,91,127
2025-04-20 01:39:05,38.3,94,92
2025-04-20 01:39:35,38.2,81,101
2025-04-20 01:40:05,39.6,80,127
2025-04-20 01:40:35,40.4,88,89
2025-04-20 01:41:05,38.7,92,109
2025-04-20 01:41:35,38.7,89,93
2025-04-20 01:42:05,39.6,84,96
2025-04-20 01:42:35,39.5,84,93
2025-04-20 01:43:05,39.6,82,118
2025-04-20 01:43:35,40.1,86,102
2025-04-20 01:44:05,38.0,87,124
2025-04-20 01:44:35,38.1,92,89
2025-04-20 01:45:05,40.1,92,102
2025-04-20 01:45:35,38.4,81,96
2025-04-20 01:46:05,40.4,84,122
2025-04-20 01:46:35,38.8,83,128
2025-04-20 01:47:05,38.1,87,107
2025-04-20 01:47:35,39.5,94,106
2025-04-20 01:48:05,39.8,91,91
2025-04-20 01:48:35,39.8,86,94
2025-04-20 01:49:05,38.7,89,85
2025-04-20 01:49:35,40.2,82,97
2025-04-20 01:50:05,40.4,93,94
2025-04-20 01:50:35,38.5,88,128
2025-04-20 01:51:05,39.4,84,114
2025-04-20 01:51:35,40.4,83,92
2025-04-20 01:52:05,38.2,86,126
2025-04-20 01:52:35,38.7,89,124
2025-04-20 01:53:05,39.7,80,128
2025-04-20 01:53:35,39.3,93,107
2025-04-20 01:54:05,38.5,80,100
2025-04-20 01:54:35,40.4,88,109
2025-04-20 01:55:05,38.4,82,114
2025-04-20 01:55:35,39.3,90,107
2025-04-20 01:56:05,40.2,89,121
2025-04-20 01:56:35,38.9,81,108
2025-04-20 01:57:05,39.8,94,93
2025-04-20 01:57:35,39.6,88,120
2025-04-20 01:58:05,38.4,80,112
2025-04-20 01:58:35,40.3,87,109
2025-04-20 01:59:05,38.2,86,97
2025-04-20 01:59:35,40.0,93,115
2025-04-20 02:00:05,38.6,88,101
2025-04-20 02:00:35,39.9,80,122
2025-04-20 02:01:05,38.8,92,95
2025-04-20 02:01:35,39.4,91,91
2025-04-20 02:02:05,38.5,94,97
2025-04-20 02:02:35,39.8,84,85
2025-04-20 02:03:05,38.7,85,89
2025-04-20 02:03:35,38.5,86,112
2025-04-20 02:04:05,39.2,93,101
2025-04-20 02:04:35,38.9,83,97
2025-04-20 02:05:05,39.4,86,123
2025-04-20 02:05:35,40.3,82,88
2025-04-20 02:06:05,40.4,94,130
2025-04-20 02:06:35,39.8,85,104
2025-04-20 02:07:05,39.3,80,114
2025-04-20 02:07:35,39.7,80,110
2025-04-20 02:08:05,40.1,88,122
2025-04-20 02:08:35,38.5,83,125
2025-04-20 02:09:05,39.2,94,90
2025-04-20 02:09:35,38.6,88,126
2025-04-20 02:10:05,40.3,92,103
2025-04-20 02:10:35,39.0,94,90
2025-04-20 02:11:05,38.5,94,126
