timestamp,temperature,spo2,bpm,condition
2025-04-19 15:52:19,39.41,85.9,100.7,salmonellosis
2025-04-19 15:52:20,39.5,88.0,113.4,salmonellosis
2025-04-19 15:52:21,39.92,87.3,100.6,salmonellosis
2025-04-19 15:52:22,39.13,89.7,113.1,salmonellosis
2025-04-19 15:52:23,40.45,85.9,115.8,salmonellosis
2025-04-19 15:52:24,40.13,86.2,102.7,salmonellosis
2025-04-19 15:52:25,39.44,91.6,112.7,salmonellosis
2025-04-19 15:52:26,40.68,89.9,116.7,salmonellosis
2025-04-19 15:52:27,40.23,85.8,105.3,salmonellosis
2025-04-19 15:52:28,41.0,88.0,117.3,salmonellosis
2025-04-19 15:52:29,40.3,86.9,105.4,salmonellosis
2025-04-19 15:52:30,40.62,85.1,103.7,salmonellosis
2025-04-19 15:52:31,39.2,85.6,109.5,salmonellosis
2025-04-19 15:52:32,40.06,90.0,101.0,salmonellosis
2025-04-19 15:52:33,39.03,87.0,108.0,salmonellosis
2025-04-19 15:52:34,40.46,88.8,115.7,salmonellosis
2025-04-19 15:52:35,40.14,90.1,103.7,salmonellosis
2025-04-19 15:52:36,40.6,89.0,111.5,salmonellosis
2025-04-19 15:52:37,40.43,91.9,106.5,salmonellosis
2025-04-19 15:52:38,39.09,88.6,119.7,salmonellosis
2025-04-19 15:52:39,39.58,88.1,113.5,salmonellosis
2025-04-19 15:52:40,39.79,87.6,105.3,salmonellosis
2025-04-19 15:52:41,39.07,85.6,115.0,salmonellosis
2025-04-19 15:52:42,39.92,87.8,113.0,salmonellosis
2025-04-19 15:52:43,39.68,86.0,112.6,salmonellosis
2025-04-19 15:52:44,40.25,86.3,116.3,salmonellosis
2025-04-19 15:52:45,39.04,85.0,102.3,salmonellosis
2025-04-19 15:52:46,39.82,90.5,117.9,salmonellosis
2025-04-19 15:52:47,40.95,91.8,116.2,salmonellosis
2025-04-19 15:52:48,40.05,87.7,118.4,salmonellosis
2025-04-19 15:52:49,40.27,90.3,111.2,salmonellosis
2025-04-19 15:52:50,39.08,87.9,115.2,salmonellosis
2025-04-19 15:52:51,39.75,89.5,107.7,salmonellosis
2025-04-19 15:52:52,39.22,88.4,104.8,salmonellosis
2025-04-19 15:52:53,40.06,88.6,103.3,salmonellosis
2025-04-19 15:52:54,39.28,85.9,107.8,salmonellosis
2025-04-19 15:52:55,39.29,86.6,108.4,salmonellosis
2025-04-19 15:52:56,40.13,90.5,112.1,salmonellosis
2025-04-19 15:52:57,39.51,87.9,112.5,salmonellosis
2025-04-19 15:52:58,39.81,89.2,113.1,salmonellosis
2025-04-19 15:52:59,40.87,92.0,104.2,salmonellosis
2025-04-19 15:53:00,39.63,91.3,106.2,salmonellosis
2025-04-19 15:53:01,39.33,85.5,103.7,salmonellosis
2025-04-19 15:53:02,39.64,90.5,102.2,salmonellosis
2025-04-19 15:53:03,40.81,85.7,107.4,salmonellosis
2025-04-19 15:53:04,39.8,89.1,109.4,salmonellosis
2025-04-19 15:53:05,39.6,87.1,103.7,salmonellosis
2025-04-19 15:53:06,40.77,88.3,100.3,salmonellosis
2025-04-19 15:53:07,40.11,86.8,114.9,salmonellosis
2025-04-19 15:53:08,39.15,88.0,112.9,salmonellosis
2025-04-19 15:53:09,40.82,88.2,106.4,salmonellosis
2025-04-19 15:53:10,40.69,91.9,117.8,salmonellosis
2025-04-19 15:53:11,40.37,87.3,106.8,salmonellosis
2025-04-19 15:53:12,40.23,86.1,116.7,salmonellosis
2025-04-19 15:53:13,39.71,90.0,100.6,salmonellosis
2025-04-19 15:53:14,39.07,87.0,104.2,salmonellosis
2025-04-19 15:53:15,39.13,91.9,111.9,salmonellosis
2025-04-19 15:53:16,40.22,88.7,112.9,salmonellosis
2025-04-19 15:53:17,40.11,86.8,119.6,salmonellosis
2025-04-19 15:53:18,40.31,88.6,101.0,salmonellosis
2025-04-19 15:53:19,39.46,90.4,109.1,salmonellosis
2025-04-19 15:53:20,39.88,91.4,109.6,salmonellosis
2025-04-19 15:53:21,39.93,88.6,115.0,salmonellosis
2025-04-19 15:53:22,39.91,90.6,116.2,salmonellosis
2025-04-19 15:53:23,39.72,91.6,106.6,salmonellosis
2025-04-19 15:53:24,39.97,88.9,100.9,salmonellosis
2025-04-19 15:53:25,39.01,85.5,103.0,salmonellosis
2025-04-19 15:53:26,39.16,92.0,118.4,salmonellosis
2025-04-19 15:53:27,40.71,89.9,103.7,salmonellosis
2025-04-19 15:53:28,40.0,87.5,109.3,salmonellosis
2025-04-19 15:53:29,39.81,87.5,106.4,salmonellosis
2025-04-19 15:53:30,40.15,85.7,103.4,salmonellosis
2025-04-19 15:53:31,40.99,89.8,113.9,salmonellosis
2025-04-19 15:53:32,39.25,87.4,101.1,salmonellosis
2025-04-19 15:53:33,40.66,88.4,103.9,salmonellosis
2025-04-19 15:53:34,40.41,87.2,101.7,salmonellosis
2025-04-19 15:53:35,39.34,85.8,118.4,salmonellosis
2025-04-19 15:53:36,40.04,91.2,112.9,salmonellosis
2025-04-19 15:53:37,39.03,87.2,104.5,salmonellosis
2025-04-19 15:53:38,40.84,91.4,118.2,salmonellosis
2025-04-19 15:53:39,40.25,85.1,115.4,salmonellosis
2025-04-19 15:53:40,40.61,88.8,100.9,salmonellosis
2025-04-19 15:53:41,39.46,89.1,107.8,salmonellosis
2025-04-19 15:53:42,39.05,86.6,100.7,salmonellosis
2025-04-19 15:53:43,40.9,85.8,107.4,salmonellosis
2025-04-19 15:53:44,40.58,89.4,103.4,salmonellosis
2025-04-19 15:53:45,40.92,88.3,109.1,salmonellosis
2025-04-19 15:53:46,40.69,88.2,102.6,salmonellosis
2025-04-19 15:53:47,40.27,89.3,106.2,salmonellosis
2025-04-19 15:53:48,40.35,89.3,105.3,salmonellosis
2025-04-19 15:53:49,39.68,88.3,118.3,salmonellosis
2025-04-19 15:53:50,40.53,86.1,117.0,salmonellosis
2025-04-19 15:53:51,39.47,89.1,110.4,salmonellosis
2025-04-19 15:53:52,40.35,91.0,117.4,salmonellosis
2025-04-19 15:53:53,40.91,91.6,103.5,salmonellosis
2025-04-19 15:53:54,39.29,87.3,100.9,salmonellosis
2025-04-19 15:53:55,40.77,90.8,111.6,salmonellosis
2025-04-19 15:53:56,40.51,87.0,108.3,salmonellosis
2025-04-19 15:53:57,40.61,86.1,100.4,salmonellosis
2025-04-19 15:53:58,39.95,88.3,112.7,salmonellosis
2025-04-19 15:53:59,40.28,85.6,107.1,salmonellosis
2025-04-19 15:54:00,39.61,85.3,100.8,salmonellosis
2025-04-19 15:54:01,40.13,86.0,105.2,salmonellosis
2025-04-19 15:54:02,40.6,91.9,119.9,salmonellosis
2025-04-19 15:54:03,39.83,92.0,118.6,salmonellosis
2025-04-19 15:54:04,39.92,90.4,117.3,salmonellosis
2025-04-19 15:54:05,40.11,87.3,107.0,salmonellosis
2025-04-19 15:54:06,40.46,89.2,103.3,salmonellosis
2025-04-19 15:54:07,39.08,91.4,107.5,salmonellosis
2025-04-19 15:54:08,40.75,91.1,108.6,salmonellosis
2025-04-19 15:54:09,39.54,87.8,108.2,salmonellosis
2025-04-19 15:54:10,39.96,85.4,110.6,salmonellosis
2025-04-19 15:54:11,40.25,91.1,114.1,salmonellosis
2025-04-19 15:54:12,40.43,89.4,106.2,salmonellosis
2025-04-19 15:54:13,40.66,86.6,112.1,salmonellosis
2025-04-19 15:54:14,39.76,89.7,116.4,salmonellosis
2025-04-19 15:54:15,40.41,85.2,100.8,salmonellosis
2025-04-19 15:54:16,39.13,90.9,107.8,salmonellosis
2025-04-19 15:54:17,39.98,87.0,119.9,salmonellosis
2025-04-19 15:54:18,40.8,87.0,117.0,salmonellosis
2025-04-19 15:54:19,39.11,87.7,109.1,salmonellosis
2025-04-19 15:54:20,40.43,90.2,102.3,salmonellosis
2025-04-19 15:54:21,40.04,89.7,113.5,salmonellosis
2025-04-19 15:54:22,39.16,89.0,111.7,salmonellosis
2025-04-19 15:54:23,40.65,85.5,112.3,salmonellosis
2025-04-19 15:54:24,40.67,88.5,116.3,salmonellosis
2025-04-19 15:54:25,40.87,87.3,105.5,salmonellosis
2025-04-19 15:54:26,40.0,91.2,115.3,salmonellosis
2025-04-19 15:54:27,39.69,87.1,103.3,salmonellosis
2025-04-19 15:54:28,39.34,89.0,108.9,salmonellosis
2025-04-19 15:54:29,39.57,90.3,118.8,salmonellosis
2025-04-19 15:54:30,39.52,91.0,117.5,salmonellosis
2025-04-19 15:54:31,39.04,87.1,115.2,salmonellosis
2025-04-19 15:54:32,39.98,91.2,108.6,salmonellosis
2025-04-19 15:54:33,40.94,87.0,111.4,salmonellosis
2025-04-19 15:54:34,39.37,86.6,113.5,salmonellosis
2025-04-19 15:54:35,40.1,85.1,102.1,salmonellosis
2025-04-19 15:54:36,39.4,91.0,113.7,salmonellosis
2025-04-19 15:54:37,40.5,87.4,111.5,salmonellosis
2025-04-19 15:54:38,40.92,91.2,110.6,salmonellosis
2025-04-19 15:54:39,40.91,91.9,117.0,salmonellosis
2025-04-19 15:54:40,40.92,88.3,114.9,salmonellosis
2025-04-19 15:54:41,40.51,88.5,101.3,salmonellosis
2025-04-19 15:54:42,39.98,89.4,102.2,salmonellosis
2025-04-19 15:54:43,39.91,88.0,116.1,salmonellosis
2025-04-19 15:54:44,39.18,85.5,100.5,salmonellosis
2025-04-19 15:54:45,39.25,85.6,104.8,salmonellosis
2025-04-19 15:54:46,40.96,90.7,106.3,salmonellosis
2025-04-19 15:54:47,39.62,90.5,115.5,salmonellosis
2025-04-19 15:54:48,40.1,87.5,101.5,salmonellosis
2025-04-19 15:54:49,40.21,88.3,101.8,salmonellosis
2025-04-19 15:54:50,40.42,91.5,112.0,salmonellosis
2025-04-19 15:54:51,39.02,89.8,116.6,salmonellosis
2025-04-19 15:54:52,40.15,86.0,117.8,salmonellosis
2025-04-19 15:54:53,40.97,88.0,114.1,salmonellosis
2025-04-19 15:54:54,40.76,89.5,102.3,salmonellosis
2025-04-19 15:54:55,39.43,87.2,103.6,salmonellosis
2025-04-19 15:54:56,39.66,86.5,113.0,salmonellosis
2025-04-19 15:54:57,40.2,87.1,100.7,salmonellosis
2025-04-19 15:54:58,40.54,86.1,108.6,salmonellosis
2025-04-19 15:54:59,39.9,87.9,120.0,salmonellosis
2025-04-19 15:55:00,40.07,91.0,117.8,salmonellosis
2025-04-19 15:55:01,39.37,87.7,116.9,salmonellosis
2025-04-19 15:55:02,40.81,89.5,107.3,salmonellosis
2025-04-19 15:55:03,40.62,88.2,108.9,salmonellosis
2025-04-19 15:55:04,39.91,90.6,119.1,salmonellosis
2025-04-19 15:55:05,39.04,90.4,104.9,salmonellosis
2025-04-19 15:55:06,39.87,88.2,104.1,salmonellosis
2025-04-19 15:55:07,39.21,90.2,108.7,salmonellosis
2025-04-19 15:55:08,39.66,88.4,116.8,salmonellosis
2025-04-19 15:55:09,39.07,90.4,100.8,salmonellosis
2025-04-19 15:55:10,39.14,88.5,100.4,salmonellosis
2025-04-19 15:55:11,40.29,91.0,119.8,salmonellosis
2025-04-19 15:55:12,40.07,85.6,116.9,salmonellosis
2025-04-19 15:55:13,40.39,90.1,113.2,salmonellosis
2025-04-19 15:55:14,40.02,91.1,108.4,salmonellosis
2025-04-19 15:55:15,40.91,88.9,108.8,salmonellosis
2025-04-19 15:55:16,40.5,88.1,108.3,salmonellosis
2025-04-19 15:55:17,39.5,85.5,104.7,salmonellosis
2025-04-19 15:55:18,40.76,85.7,116.7,salmonellosis
2025-04-19 15:55:19,39.28,89.0,102.3,salmonellosis
2025-04-19 15:55:20,39.03,90.1,103.3,salmonellosis
2025-04-19 15:55:21,40.16,90.6,111.2,salmonellosis
2025-04-19 15:55:22,39.79,89.1,119.1,salmonellosis
2025-04-19 15:55:23,39.75,91.7,107.9,salmonellosis
2025-04-19 15:55:24,39.74,88.6,106.7,salmonellosis
2025-04-19 15:55:25,39.63,87.7,108.1,salmonellosis
2025-04-19 15:55:26,39.74,90.0,107.8,salmonellosis
2025-04-19 15:55:27,39.61,85.0,103.2,salmonellosis
2025-04-19 15:55:28,39.2,90.2,118.1,salmonellosis
2025-04-19 15:55:29,40.64,86.8,104.9,salmonellosis
2025-04-19 15:55:30,39.71,90.3,105.1,salmonellosis
2025-04-19 15:55:31,39.49,85.1,101.2,salmonellosis
2025-04-19 15:55:32,40.9,90.1,109.1,salmonellosis
2025-04-19 15:55:33,40.85,90.2,117.2,salmonellosis
2025-04-19 15:55:34,39.29,87.8,116.8,salmonellosis
2025-04-19 15:55:35,39.89,88.9,107.8,salmonellosis
2025-04-19 15:55:36,40.04,91.2,116.7,salmonellosis
2025-04-19 15:55:37,39.73,85.2,112.8,salmonellosis
2025-04-19 15:55:38,39.98,89.4,115.4,salmonellosis
2025-04-19 15:55:39,40.88,90.7,118.7,salmonellosis
2025-04-19 15:55:40,39.24,86.4,117.7,salmonellosis
2025-04-19 15:55:41,40.59,89.8,104.1,salmonellosis
2025-04-19 15:55:42,40.16,91.1,104.2,salmonellosis
2025-04-19 15:55:43,39.01,87.8,107.6,salmonellosis
2025-04-19 15:55:44,39.87,90.8,108.4,salmonellosis
2025-04-19 15:55:45,40.57,90.1,111.7,salmonellosis
2025-04-19 15:55:46,39.01,90.5,102.2,salmonellosis
2025-04-19 15:55:47,40.06,89.8,111.0,salmonellosis
2025-04-19 15:55:48,40.06,86.4,105.6,salmonellosis
2025-04-19 15:55:49,39.14,88.7,119.9,salmonellosis
2025-04-19 15:55:50,39.13,86.2,119.6,salmonellosis
2025-04-19 15:55:51,39.79,91.0,115.8,salmonellosis
2025-04-19 15:55:52,40.4,89.8,119.3,salmonellosis
2025-04-19 15:55:53,39.06,90.0,110.7,salmonellosis
2025-04-19 15:55:54,39.15,89.4,117.4,salmonellosis
2025-04-19 15:55:55,39.9,88.4,108.8,salmonellosis
2025-04-19 15:55:56,39.44,90.4,112.0,salmonellosis
2025-04-19 15:55:57,41.0,89.6,103.9,salmonellosis
2025-04-19 15:55:58,40.26,88.5,100.2,salmonellosis
2025-04-19 15:55:59,40.74,89.3,111.2,salmonellosis
2025-04-19 15:56:00,39.08,90.1,110.9,salmonellosis
2025-04-19 15:56:01,40.34,88.9,117.4,salmonellosis
2025-04-19 15:56:02,39.65,91.3,104.4,salmonellosis
2025-04-19 15:56:03,39.3,91.0,101.3,salmonellosis
2025-04-19 15:56:04,39.96,88.3,100.2,salmonellosis
2025-04-19 15:56:05,40.99,91.3,110.8,salmonellosis
2025-04-19 15:56:06,39.52,88.9,100.4,salmonellosis
2025-04-19 15:56:07,40.05,85.0,107.3,salmonellosis
2025-04-19 15:56:08,39.63,88.0,118.4,salmonellosis
2025-04-19 15:56:09,40.35,88.5,109.3,salmonellosis
2025-04-19 15:56:10,40.87,87.5,114.7,salmonellosis
2025-04-19 15:56:11,39.7,91.5,101.4,salmonellosis
2025-04-19 15:56:12,40.07,90.2,103.5,salmonellosis
2025-04-19 15:56:13,40.45,86.3,108.6,salmonellosis
2025-04-19 15:56:14,40.73,87.6,101.3,salmonellosis
2025-04-19 15:56:15,40.85,87.0,115.7,salmonellosis
2025-04-19 15:56:16,39.08,89.6,106.6,salmonellosis
2025-04-19 15:56:17,40.43,85.5,100.6,salmonellosis
2025-04-19 15:56:18,39.85,90.9,101.1,salmonellosis
2025-04-19 15:56:19,39.71,87.6,111.4,salmonellosis
2025-04-19 15:56:20,39.22,89.3,108.5,salmonellosis
2025-04-19 15:56:21,39.15,88.8,109.3,salmonellosis
2025-04-19 15:56:22,39.54,86.3,100.9,salmonellosis
2025-04-19 15:56:23,39.35,86.6,117.7,salmonellosis
2025-04-19 15:56:24,39.96,86.2,104.1,salmonellosis
2025-04-19 15:56:25,40.07,91.4,118.9,salmonellosis
2025-04-19 15:56:26,40.22,87.0,103.7,salmonellosis
2025-04-19 15:56:27,39.69,90.5,109.3,salmonellosis
2025-04-19 15:56:28,39.39,89.8,105.5,salmonellosis
2025-04-19 15:56:29,40.93,91.3,114.2,salmonellosis
2025-04-19 15:56:30,39.12,87.1,105.3,salmonellosis
2025-04-19 15:56:31,39.25,90.6,107.5,salmonellosis
2025-04-19 15:56:32,40.15,88.8,113.1,salmonellosis
2025-04-19 15:56:33,40.78,89.4,106.7,salmonellosis
2025-04-19 15:56:34,39.53,88.2,119.3,salmonellosis
2025-04-19 15:56:35,39.19,89.4,117.8,salmonellosis
2025-04-19 15:56:36,40.65,89.3,112.4,salmonellosis
2025-04-19 15:56:37,39.82,89.0,106.2,salmonellosis
2025-04-19 15:56:38,39.69,86.7,104.1,salmonellosis
2025-04-19 15:56:39,39.66,85.0,104.6,salmonellosis
2025-04-19 15:56:40,40.96,91.3,101.7,salmonellosis
2025-04-19 15:56:41,39.68,91.7,112.1,salmonellosis
2025-04-19 15:56:42,40.07,90.0,115.9,salmonellosis
2025-04-19 15:56:43,40.88,86.9,101.8,salmonellosis
2025-04-19 15:56:44,40.85,85.3,107.5,salmonellosis
2025-04-19 15:56:45,39.38,89.6,114.2,salmonellosis
2025-04-19 15:56:46,39.24,91.7,109.7,salmonellosis
2025-04-19 15:56:47,40.14,91.5,105.7,salmonellosis
2025-04-19 15:56:48,40.49,87.9,100.2,salmonellosis
2025-04-19 15:56:49,39.74,88.9,103.9,salmonellosis
2025-04-19 15:56:50,40.77,89.3,119.7,salmonellosis
2025-04-19 15:56:51,39.65,88.2,100.9,salmonellosis
2025-04-19 15:56:52,40.68,86.9,106.9,salmonellosis
2025-04-19 15:56:53,39.23,88.8,115.9,salmonellosis
2025-04-19 15:56:54,40.74,88.4,105.0,salmonellosis
2025-04-19 15:56:55,40.35,87.3,119.2,salmonellosis
2025-04-19 15:56:56,39.38,89.7,108.6,salmonellosis
2025-04-19 15:56:57,39.17,87.5,117.8,salmonellosis
2025-04-19 15:56:58,39.79,87.4,106.2,salmonellosis
2025-04-19 15:56:59,39.22,88.5,116.3,salmonellosis
2025-04-19 15:57:00,39.97,91.4,103.7,salmonellosis
2025-04-19 15:57:01,40.02,87.5,101.2,salmonellosis
2025-04-19 15:57:02,39.12,90.9,118.4,salmonellosis
2025-04-19 15:57:03,39.97,89.8,103.2,salmonellosis
2025-04-19 15:57:04,40.86,90.8,115.8,salmonellosis
2025-04-19 15:57:05,40.17,88.4,107.3,salmonellosis
2025-04-19 15:57:06,40.13,88.4,111.6,salmonellosis
2025-04-19 15:57:07,40.68,85.5,109.9,salmonellosis
2025-04-19 15:57:08,40.99,87.9,117.8,salmonellosis
2025-04-19 15:57:09,40.08,88.4,108.1,salmonellosis
2025-04-19 15:57:10,39.96,85.6,103.6,salmonellosis
