timestamp,temperature,spo2,bpm,condition
2025-04-19 15:51:35,41.46,90.5,98.9,fever
2025-04-19 15:51:36,40.28,89.9,96.0,fever
2025-04-19 15:51:37,40.53,92.6,106.5,fever
2025-04-19 15:51:38,40.97,88.8,109.2,fever
2025-04-19 15:51:39,40.36,91.1,99.7,fever
2025-04-19 15:51:40,41.0,89.1,91.5,fever
2025-04-19 15:51:41,41.01,92.5,97.7,fever
2025-04-19 15:51:42,41.34,89.6,94.5,fever
2025-04-19 15:51:43,40.77,90.1,103.8,fever
2025-04-19 15:51:44,41.39,92.0,101.5,fever
2025-04-19 15:51:45,40.99,90.9,104.8,fever
2025-04-19 15:51:46,40.86,88.6,106.8,fever
2025-04-19 15:51:47,40.14,90.1,102.7,fever
2025-04-19 15:51:48,40.59,88.1,99.8,fever
2025-04-19 15:51:49,41.05,89.1,99.8,fever
2025-04-19 15:51:50,40.6,88.2,109.8,fever
2025-04-19 15:51:51,41.43,89.2,97.2,fever
2025-04-19 15:51:52,40.76,89.0,108.5,fever
2025-04-19 15:51:53,40.2,90.3,103.3,fever
2025-04-19 15:51:54,40.45,91.4,105.1,fever
2025-04-19 15:51:55,40.8,90.7,93.0,fever
2025-04-19 15:51:56,40.32,88.2,108.7,fever
2025-04-19 15:51:57,40.89,92.4,99.6,fever
2025-04-19 15:51:58,40.59,90.3,104.6,fever
2025-04-19 15:51:59,40.45,89.7,102.4,fever
2025-04-19 15:52:00,40.4,90.5,96.3,fever
2025-04-19 15:52:01,41.3,89.0,92.9,fever
2025-04-19 15:52:02,40.22,91.8,96.9,fever
2025-04-19 15:52:03,40.75,91.5,102.3,fever
2025-04-19 15:52:04,40.26,89.7,96.6,fever
2025-04-19 15:52:05,40.51,91.3,90.2,fever
2025-04-19 15:52:06,40.92,89.4,102.3,fever
2025-04-19 15:52:07,41.05,91.6,105.8,fever
2025-04-19 15:52:08,40.26,88.0,106.5,fever
2025-04-19 15:52:09,40.89,91.4,93.4,fever
2025-04-19 15:52:10,40.22,90.2,96.4,fever
2025-04-19 15:52:11,40.24,91.3,109.3,fever
2025-04-19 15:52:12,40.18,88.8,93.0,fever
2025-04-19 15:52:13,40.48,90.7,103.2,fever
2025-04-19 15:52:14,41.46,89.6,100.1,fever
2025-04-19 15:52:15,40.8,91.2,107.1,fever
2025-04-19 15:52:16,40.65,88.4,93.5,fever
2025-04-19 15:52:17,40.57,88.5,106.1,fever
2025-04-19 15:52:18,41.25,88.4,94.2,fever
2025-04-19 15:52:19,40.08,91.5,105.9,fever
2025-04-19 15:52:20,40.0,88.0,99.8,fever
2025-04-19 15:52:21,40.38,89.3,108.4,fever
2025-04-19 15:52:22,40.94,88.2,109.3,fever
2025-04-19 15:52:23,41.13,92.5,101.2,fever
2025-04-19 15:52:24,40.56,89.3,107.1,fever
2025-04-19 15:52:25,40.96,89.8,100.7,fever
2025-04-19 15:52:26,40.18,88.6,103.2,fever
2025-04-19 15:52:27,40.61,92.0,96.4,fever
2025-04-19 15:52:28,40.32,92.8,96.1,fever
2025-04-19 15:52:29,40.51,92.1,109.1,fever
2025-04-19 15:52:30,41.5,91.1,92.9,fever
2025-04-19 15:52:31,41.17,89.1,90.7,fever
2025-04-19 15:52:32,41.06,90.4,110.0,fever
2025-04-19 15:52:33,41.32,91.7,101.4,fever
2025-04-19 15:52:34,41.0,91.1,93.0,fever
2025-04-19 15:52:35,40.84,88.6,92.8,fever
2025-04-19 15:52:36,40.98,90.1,93.3,fever
2025-04-19 15:52:37,40.39,89.1,100.0,fever
2025-04-19 15:52:38,40.68,90.2,99.5,fever
2025-04-19 15:52:39,40.42,88.8,99.3,fever
2025-04-19 15:52:40,41.09,91.8,90.5,fever
2025-04-19 15:52:41,40.58,89.6,96.9,fever
2025-04-19 15:52:42,40.01,92.4,109.5,fever
2025-04-19 15:52:43,41.14,88.4,103.7,fever
2025-04-19 15:52:44,41.16,88.1,108.2,fever
2025-04-19 15:52:45,41.11,90.5,90.6,fever
2025-04-19 15:52:46,40.79,91.7,103.1,fever
2025-04-19 15:52:47,41.02,90.2,92.1,fever
2025-04-19 15:52:48,40.58,88.4,98.5,fever
2025-04-19 15:52:49,40.54,92.1,97.2,fever
2025-04-19 15:52:50,41.23,90.5,97.2,fever
2025-04-19 15:52:51,40.74,88.5,108.2,fever
2025-04-19 15:52:52,41.26,88.1,109.3,fever
2025-04-19 15:52:53,40.11,89.7,109.8,fever
2025-04-19 15:52:54,40.12,88.9,104.2,fever
2025-04-19 15:52:55,40.71,89.4,101.3,fever
2025-04-19 15:52:56,41.23,91.9,90.1,fever
2025-04-19 15:52:57,40.36,89.1,100.5,fever
2025-04-19 15:52:58,41.09,92.9,98.2,fever
2025-04-19 15:52:59,40.54,91.7,101.2,fever
2025-04-19 15:53:00,41.5,89.2,99.0,fever
2025-04-19 15:53:01,40.63,90.5,94.8,fever
2025-04-19 15:53:02,41.02,90.0,100.3,fever
2025-04-19 15:53:03,40.55,91.9,105.4,fever
2025-04-19 15:53:04,41.0,92.8,105.5,fever
2025-04-19 15:53:05,41.29,89.6,94.1,fever
2025-04-19 15:53:06,41.08,88.5,108.4,fever
2025-04-19 15:53:07,41.43,92.5,91.6,fever
2025-04-19 15:53:08,40.99,89.4,108.2,fever
2025-04-19 15:53:09,40.59,92.7,95.3,fever
2025-04-19 15:53:10,41.08,91.3,96.8,fever
2025-04-19 15:53:11,41.39,91.7,91.9,fever
2025-04-19 15:53:12,41.34,91.3,91.7,fever
2025-04-19 15:53:13,40.52,90.8,101.3,fever
2025-04-19 15:53:14,41.17,89.3,94.7,fever
2025-04-19 15:53:15,40.59,92.2,96.1,fever
2025-04-19 15:53:16,40.1,90.6,109.3,fever
2025-04-19 15:53:17,41.18,90.3,92.5,fever
2025-04-19 15:53:18,40.8,90.4,91.9,fever
2025-04-19 15:53:19,40.04,88.5,93.5,fever
2025-04-19 15:53:20,40.17,93.0,96.3,fever
2025-04-19 15:53:21,40.86,92.7,92.0,fever
2025-04-19 15:53:22,40.55,90.2,107.6,fever
2025-04-19 15:53:23,40.45,89.2,94.0,fever
2025-04-19 15:53:24,40.21,88.7,98.3,fever
2025-04-19 15:53:25,40.33,89.5,104.8,fever
2025-04-19 15:53:26,40.85,90.2,97.8,fever
2025-04-19 15:53:27,40.65,90.8,105.7,fever
2025-04-19 15:53:28,41.07,90.1,105.1,fever
2025-04-19 15:53:29,41.1,90.3,101.0,fever
2025-04-19 15:53:30,41.37,92.1,104.0,fever
2025-04-19 15:53:31,40.63,91.0,92.2,fever
2025-04-19 15:53:32,41.23,91.8,96.6,fever
2025-04-19 15:53:33,40.83,90.0,94.1,fever
2025-04-19 15:53:34,41.38,91.1,102.0,fever
2025-04-19 15:53:35,41.29,91.6,107.2,fever
2025-04-19 15:53:36,41.01,88.2,91.4,fever
2025-04-19 15:53:37,40.92,89.6,92.0,fever
2025-04-19 15:53:38,40.95,89.1,105.9,fever
2025-04-19 15:53:39,41.06,91.8,97.5,fever
2025-04-19 15:53:40,40.15,91.6,96.9,fever
2025-04-19 15:53:41,41.21,89.6,99.9,fever
2025-04-19 15:53:42,41.43,89.0,105.3,fever
2025-04-19 15:53:43,40.93,88.4,105.0,fever
2025-04-19 15:53:44,40.18,91.4,99.5,fever
2025-04-19 15:53:45,41.34,92.6,106.7,fever
2025-04-19 15:53:46,40.68,90.7,110.0,fever
2025-04-19 15:53:47,40.65,92.0,100.4,fever
2025-04-19 15:53:48,40.53,90.6,94.7,fever
2025-04-19 15:53:49,41.33,88.9,104.9,fever
2025-04-19 15:53:50,40.29,89.2,109.6,fever
2025-04-19 15:53:51,41.15,92.0,91.7,fever
2025-04-19 15:53:52,40.63,91.7,92.0,fever
2025-04-19 15:53:53,41.01,90.7,91.1,fever
2025-04-19 15:53:54,40.3,88.7,106.1,fever
2025-04-19 15:53:55,41.27,91.1,90.5,fever
2025-04-19 15:53:56,40.58,88.8,102.4,fever
2025-04-19 15:53:57,40.6,91.3,93.3,fever
2025-04-19 15:53:58,41.02,90.1,102.4,fever
2025-04-19 15:53:59,40.17,92.9,109.2,fever
2025-04-19 15:54:00,40.94,91.7,91.2,fever
2025-04-19 15:54:01,41.06,92.6,95.0,fever
2025-04-19 15:54:02,40.0,88.4,100.8,fever
2025-04-19 15:54:03,40.36,88.5,107.4,fever
2025-04-19 15:54:04,40.52,91.9,110.0,fever
2025-04-19 15:54:05,40.24,91.4,90.1,fever
2025-04-19 15:54:06,40.73,89.0,93.5,fever
2025-04-19 15:54:07,40.68,89.3,96.1,fever
2025-04-19 15:54:08,40.37,88.2,109.1,fever
2025-04-19 15:54:09,40.49,89.1,104.5,fever
2025-04-19 15:54:10,40.21,89.5,93.9,fever
2025-04-19 15:54:11,41.1,90.1,91.9,fever
2025-04-19 15:54:12,41.45,91.6,93.6,fever
2025-04-19 15:54:13,41.37,91.1,95.4,fever
2025-04-19 15:54:14,41.21,88.7,105.0,fever
2025-04-19 15:54:15,41.07,90.3,94.6,fever
2025-04-19 15:54:16,41.43,89.1,105.5,fever
2025-04-19 15:54:17,40.03,91.5,109.0,fever
2025-04-19 15:54:18,40.92,91.5,100.5,fever
2025-04-19 15:54:19,41.02,89.5,96.4,fever
2025-04-19 15:54:20,40.13,89.9,107.8,fever
2025-04-19 15:54:21,40.83,92.1,100.4,fever
2025-04-19 15:54:22,40.5,89.9,91.9,fever
2025-04-19 15:54:23,40.56,89.8,99.5,fever
2025-04-19 15:54:24,40.16,90.5,92.3,fever
2025-04-19 15:54:25,41.42,88.7,93.8,fever
2025-04-19 15:54:26,40.71,91.6,103.3,fever
2025-04-19 15:54:27,40.07,89.5,105.2,fever
2025-04-19 15:54:28,40.91,88.6,103.7,fever
2025-04-19 15:54:29,40.7,92.0,103.3,fever
2025-04-19 15:54:30,41.35,91.2,106.1,fever
2025-04-19 15:54:31,40.05,90.1,108.6,fever
2025-04-19 15:54:32,41.15,89.7,94.2,fever
2025-04-19 15:54:33,40.8,88.9,94.6,fever
2025-04-19 15:54:34,40.59,90.9,93.3,fever
2025-04-19 15:54:35,40.8,92.0,96.5,fever
2025-04-19 15:54:36,40.39,89.3,103.8,fever
2025-04-19 15:54:37,40.08,91.5,96.1,fever
2025-04-19 15:54:38,41.29,88.9,99.1,fever
2025-04-19 15:54:39,40.71,90.6,100.0,fever
2025-04-19 15:54:40,40.72,91.7,92.9,fever
2025-04-19 15:54:41,41.08,90.1,103.6,fever
2025-04-19 15:54:42,40.6,89.1,106.7,fever
2025-04-19 15:54:43,40.55,89.9,95.6,fever
2025-04-19 15:54:44,41.49,91.9,97.2,fever
2025-04-19 15:54:45,40.84,89.8,103.1,fever
2025-04-19 15:54:46,40.52,91.0,105.8,fever
2025-04-19 15:54:47,40.3,88.3,108.4,fever
2025-04-19 15:54:48,40.92,89.7,92.4,fever
2025-04-19 15:54:49,41.15,91.4,103.8,fever
2025-04-19 15:54:50,40.85,89.5,94.2,fever
2025-04-19 15:54:51,40.22,92.2,103.9,fever
2025-04-19 15:54:52,40.42,89.4,93.6,fever
2025-04-19 15:54:53,41.0,89.3,103.3,fever
2025-04-19 15:54:54,40.02,90.0,99.9,fever
2025-04-19 15:54:55,40.53,88.4,98.1,fever
2025-04-19 15:54:56,40.16,90.1,95.5,fever
2025-04-19 15:54:57,40.17,92.2,97.4,fever
2025-04-19 15:54:58,40.76,89.3,108.9,fever
2025-04-19 15:54:59,41.38,88.3,98.6,fever
2025-04-19 15:55:00,41.48,92.8,95.2,fever
2025-04-19 15:55:01,41.48,88.2,106.6,fever
2025-04-19 15:55:02,40.8,92.6,101.4,fever
2025-04-19 15:55:03,40.91,90.2,107.7,fever
2025-04-19 15:55:04,41.14,88.4,93.1,fever
2025-04-19 15:55:05,41.35,88.8,90.7,fever
2025-04-19 15:55:06,41.1,89.0,105.7,fever
2025-04-19 15:55:07,40.86,90.3,92.5,fever
2025-04-19 15:55:08,41.14,91.4,90.0,fever
2025-04-19 15:55:09,40.31,92.4,101.0,fever
2025-04-19 15:55:10,40.38,90.1,104.3,fever
2025-04-19 15:55:11,40.33,91.5,92.4,fever
2025-04-19 15:55:12,40.02,91.7,106.4,fever
2025-04-19 15:55:13,41.15,88.7,106.4,fever
2025-04-19 15:55:14,40.01,90.3,97.6,fever
2025-04-19 15:55:15,40.67,92.3,99.7,fever
2025-04-19 15:55:16,40.53,92.5,101.5,fever
2025-04-19 15:55:17,40.7,90.5,92.0,fever
2025-04-19 15:55:18,40.46,92.1,90.9,fever
2025-04-19 15:55:19,40.43,90.1,91.9,fever
2025-04-19 15:55:20,41.09,90.6,94.3,fever
2025-04-19 15:55:21,40.49,92.2,102.7,fever
2025-04-19 15:55:22,41.48,88.7,90.8,fever
2025-04-19 15:55:23,40.1,89.2,102.2,fever
2025-04-19 15:55:24,40.27,88.7,92.0,fever
2025-04-19 15:55:25,40.77,88.2,106.0,fever
2025-04-19 15:55:26,41.21,91.2,104.3,fever
2025-04-19 15:55:27,40.0,91.9,93.6,fever
2025-04-19 15:55:28,41.34,88.7,91.6,fever
2025-04-19 15:55:29,40.58,92.2,93.4,fever
2025-04-19 15:55:30,41.41,90.8,109.7,fever
2025-04-19 15:55:31,40.49,92.2,102.5,fever
2025-04-19 15:55:32,41.37,88.1,92.1,fever
2025-04-19 15:55:33,40.55,89.0,102.4,fever
2025-04-19 15:55:34,40.29,89.5,93.4,fever
2025-04-19 15:55:35,40.98,88.5,105.9,fever
2025-04-19 15:55:36,41.3,90.6,99.1,fever
2025-04-19 15:55:37,40.35,89.5,94.8,fever
2025-04-19 15:55:38,40.04,88.7,94.0,fever
2025-04-19 15:55:39,40.79,91.0,108.0,fever
2025-04-19 15:55:40,40.36,89.1,100.6,fever
2025-04-19 15:55:41,41.3,91.7,107.3,fever
2025-04-19 15:55:42,40.8,88.7,100.1,fever
2025-04-19 15:55:43,40.05,91.5,103.8,fever
2025-04-19 15:55:44,41.3,89.4,91.9,fever
2025-04-19 15:55:45,40.28,92.1,93.9,fever
2025-04-19 15:55:46,41.13,88.5,94.0,fever
2025-04-19 15:55:47,40.91,92.0,92.8,fever
2025-04-19 15:55:48,40.21,91.0,105.5,fever
2025-04-19 15:55:49,40.63,90.4,97.1,fever
2025-04-19 15:55:50,41.11,88.1,108.8,fever
2025-04-19 15:55:51,40.68,90.9,93.8,fever
2025-04-19 15:55:52,40.19,88.9,107.5,fever
2025-04-19 15:55:53,41.29,92.1,101.1,fever
2025-04-19 15:55:54,41.02,88.5,93.7,fever
2025-04-19 15:55:55,40.1,91.7,97.5,fever
2025-04-19 15:55:56,41.47,91.6,104.1,fever
2025-04-19 15:55:57,40.63,91.6,97.5,fever
2025-04-19 15:55:58,41.34,90.8,102.1,fever
2025-04-19 15:55:59,40.05,89.6,103.2,fever
2025-04-19 15:56:00,41.06,91.8,96.8,fever
2025-04-19 15:56:01,41.35,92.7,96.0,fever
2025-04-19 15:56:02,40.69,91.5,109.6,fever
2025-04-19 15:56:03,40.88,89.7,90.8,fever
2025-04-19 15:56:04,41.08,92.8,108.2,fever
2025-04-19 15:56:05,40.35,91.4,104.3,fever
2025-04-19 15:56:06,40.92,89.6,106.2,fever
2025-04-19 15:56:07,41.05,92.8,97.5,fever
2025-04-19 15:56:08,40.73,90.2,93.1,fever
2025-04-19 15:56:09,41.08,90.7,104.8,fever
2025-04-19 15:56:10,41.49,88.3,96.0,fever
2025-04-19 15:56:11,40.12,88.1,96.8,fever
2025-04-19 15:56:12,40.45,89.5,96.3,fever
2025-04-19 15:56:13,41.26,92.7,90.2,fever
2025-04-19 15:56:14,40.11,91.4,103.6,fever
2025-04-19 15:56:15,41.44,93.0,93.3,fever
2025-04-19 15:56:16,41.0,91.9,93.6,fever
2025-04-19 15:56:17,40.72,92.9,98.1,fever
2025-04-19 15:56:18,41.32,91.6,100.8,fever
2025-04-19 15:56:19,40.71,91.1,98.6,fever
2025-04-19 15:56:20,41.0,89.3,91.2,fever
2025-04-19 15:56:21,40.23,89.7,91.8,fever
2025-04-19 15:56:22,40.3,91.2,105.7,fever
2025-04-19 15:56:23,40.77,89.4,96.8,fever
2025-04-19 15:56:24,41.45,90.2,91.5,fever
2025-04-19 15:56:25,40.13,92.8,91.9,fever
2025-04-19 15:56:26,41.32,89.9,90.8,fever
2025-04-19 15:56:27,40.33,90.9,95.1,fever
2025-04-19 15:56:28,40.01,93.0,93.6,fever
2025-04-19 15:56:29,40.18,88.1,91.2,fever
2025-04-19 15:56:30,40.83,91.3,94.9,fever
2025-04-19 15:56:31,41.14,89.8,96.8,fever
2025-04-19 15:56:32,41.2,92.4,97.6,fever
2025-04-19 15:56:33,40.88,92.5,98.6,fever
2025-04-19 15:56:34,40.12,90.5,90.5,fever
2025-04-19 15:56:35,41.03,91.9,101.8,fever
2025-04-19 15:56:36,40.16,88.5,109.2,fever
2025-04-19 15:56:37,40.04,90.6,109.7,fever
2025-04-19 15:56:38,40.6,92.6,104.4,fever
2025-04-19 15:56:39,40.86,90.7,96.0,fever
2025-04-19 15:56:40,40.98,90.1,100.5,fever
2025-04-19 15:56:41,40.98,89.8,90.4,fever
2025-04-19 15:56:42,40.98,88.4,104.8,fever
2025-04-19 15:56:43,40.03,92.3,106.2,fever
2025-04-19 15:56:44,40.74,92.4,103.4,fever
2025-04-19 15:56:45,41.39,90.2,97.6,fever
2025-04-19 15:56:46,40.98,91.4,101.0,fever
2025-04-19 15:56:47,40.66,91.0,92.3,fever
2025-04-19 15:56:48,40.0,91.8,96.9,fever
2025-04-19 15:56:49,40.54,90.0,92.0,fever
2025-04-19 15:56:50,41.47,91.1,103.8,fever
2025-04-19 15:56:51,40.56,91.3,93.7,fever
2025-04-19 15:56:52,40.81,90.5,97.0,fever
2025-04-19 15:56:53,40.67,88.2,100.1,fever
2025-04-19 15:56:54,40.14,90.1,99.7,fever
2025-04-19 15:56:55,41.17,88.9,96.4,fever
2025-04-19 15:56:56,41.01,88.9,93.7,fever
2025-04-19 15:56:57,40.69,90.5,91.5,fever
2025-04-19 15:56:58,40.67,88.1,103.3,fever
2025-04-19 15:56:59,41.11,91.9,105.2,fever
2025-04-19 15:57:00,41.25,88.2,95.0,fever
2025-04-19 15:57:01,40.71,90.6,100.4,fever
2025-04-19 15:57:02,40.81,91.1,102.5,fever
2025-04-19 15:57:03,40.47,92.6,104.7,fever
2025-04-19 15:57:04,41.11,91.2,101.1,fever
2025-04-19 15:57:05,40.93,90.4,100.8,fever
2025-04-19 15:57:06,40.33,92.9,107.0,fever
2025-04-19 15:57:07,41.37,88.6,93.7,fever
2025-04-19 15:57:08,40.17,90.4,101.7,fever
2025-04-19 15:57:09,41.03,92.5,99.1,fever
2025-04-19 15:57:10,40.62,90.3,95.3,fever
2025-04-19 15:57:11,40.06,89.3,90.5,fever
2025-04-19 15:57:12,41.33,90.8,109.7,fever
2025-04-19 15:57:13,41.06,91.2,106.2,fever
2025-04-19 15:57:14,40.12,91.3,104.6,fever
2025-04-19 15:57:15,40.43,90.9,95.0,fever
2025-04-19 15:57:16,41.04,91.4,109.1,fever
2025-04-19 15:57:17,40.01,92.4,108.5,fever
2025-04-19 15:57:18,40.32,89.8,90.5,fever
2025-04-19 15:57:19,40.12,88.3,103.0,fever
2025-04-19 15:57:20,41.38,91.6,108.6,fever
2025-04-19 15:57:21,40.75,89.9,96.8,fever
2025-04-19 15:57:22,40.72,91.5,90.2,fever
2025-04-19 15:57:23,40.3,92.9,99.9,fever
2025-04-19 15:57:24,40.22,91.9,106.6,fever
2025-04-19 15:57:25,40.21,92.0,104.5,fever
2025-04-19 15:57:26,40.64,89.0,100.5,fever
2025-04-19 15:57:27,40.11,89.0,107.2,fever
2025-04-19 15:57:28,41.04,88.6,97.2,fever
2025-04-19 15:57:29,40.39,91.6,102.8,fever
2025-04-19 15:57:30,41.0,88.3,95.9,fever
2025-04-19 15:57:31,40.42,91.8,109.6,fever
2025-04-19 15:57:32,40.74,91.1,100.5,fever
2025-04-19 15:57:33,40.57,90.2,108.1,fever
2025-04-19 15:57:34,40.5,88.2,108.7,fever
2025-04-19 15:57:35,40.55,92.0,99.1,fever
2025-04-19 15:57:36,40.99,92.1,93.2,fever
2025-04-19 15:57:37,40.02,91.3,106.3,fever
2025-04-19 15:57:38,40.59,92.5,107.3,fever
2025-04-19 15:57:39,41.34,88.5,91.0,fever
2025-04-19 15:57:40,41.27,90.5,100.5,fever
2025-04-19 15:57:41,40.36,91.1,103.2,fever
2025-04-19 15:57:42,41.17,88.9,98.9,fever
2025-04-19 15:57:43,40.03,92.5,105.8,fever
2025-04-19 15:57:44,40.68,89.1,91.4,fever
2025-04-19 15:57:45,41.49,90.9,99.6,fever
2025-04-19 15:57:46,40.86,88.4,99.6,fever
2025-04-19 15:57:47,40.81,92.0,101.4,fever
2025-04-19 15:57:48,40.5,91.5,101.1,fever
2025-04-19 15:57:49,41.29,92.2,104.4,fever
2025-04-19 15:57:50,40.27,90.7,94.1,fever
2025-04-19 15:57:51,40.73,91.0,99.5,fever
2025-04-19 15:57:52,40.79,88.7,101.0,fever
2025-04-19 15:57:53,41.09,92.9,94.1,fever
2025-04-19 15:57:54,40.97,89.6,93.4,fever
2025-04-19 15:57:55,40.18,90.7,100.2,fever
2025-04-19 15:57:56,41.05,90.4,102.5,fever
2025-04-19 15:57:57,41.23,91.2,109.6,fever
2025-04-19 15:57:58,40.4,92.7,93.5,fever
2025-04-19 15:57:59,40.08,88.9,93.8,fever
2025-04-19 15:58:00,40.64,92.0,104.2,fever
2025-04-19 15:58:01,40.93,92.9,100.9,fever
2025-04-19 15:58:02,41.18,88.4,107.8,fever
2025-04-19 15:58:03,41.31,92.9,100.9,fever
2025-04-19 15:58:04,41.27,91.3,104.7,fever
2025-04-19 15:58:05,40.37,92.5,107.4,fever
2025-04-19 15:58:06,40.38,93.0,100.4,fever
2025-04-19 15:58:07,40.33,88.4,102.9,fever
2025-04-19 15:58:08,41.09,89.2,95.3,fever
2025-04-19 15:58:09,40.71,92.5,95.0,fever
2025-04-19 15:58:10,40.23,89.3,109.9,fever
2025-04-19 15:58:11,40.25,89.8,102.6,fever
