Timestamp,Temperature,SpO2,BPM
2025-04-19 21:15:22,39.1,99,52
2025-04-19 21:15:52,38.6,95,57
2025-04-19 21:16:22,38.0,96,51
2025-04-19 21:16:52,39.2,99,72
2025-04-19 21:17:22,39.0,97,63
2025-04-19 21:17:52,39.3,98,58
2025-04-19 21:18:22,39.2,98,51
2025-04-19 21:18:52,39.0,95,55
2025-04-19 21:19:22,39.1,96,53
2025-04-19 21:19:52,38.1,95,59
2025-04-19 21:20:22,38.9,95,71
2025-04-19 21:20:52,38.5,97,83
2025-04-19 21:21:22,38.7,98,62
2025-04-19 21:21:52,38.1,98,75
2025-04-19 21:22:22,38.9,95,72
2025-04-19 21:22:52,39.3,95,52
2025-04-19 21:23:22,39.1,97,49
2025-04-19 21:23:52,38.3,97,79
2025-04-19 21:24:22,39.1,99,58
2025-04-19 21:24:52,38.2,99,56
2025-04-19 21:25:22,38.2,98,69
2025-04-19 21:25:52,38.7,95,70
2025-04-19 21:26:22,38.1,100,77
2025-04-19 21:26:52,38.6,95,66
2025-04-19 21:27:22,38.6,96,74
2025-04-19 21:27:52,38.7,98,67
2025-04-19 21:28:22,38.7,100,66
2025-04-19 21:28:52,38.9,96,78
2025-04-19 21:29:22,38.7,99,66
2025-04-19 21:29:52,38.5,95,78
2025-04-19 21:30:22,39.1,100,80
2025-04-19 21:30:52,38.7,99,68
2025-04-19 21:31:22,39.0,99,53
2025-04-19 21:31:52,38.6,97,61
2025-04-19 21:32:22,38.1,97,76
2025-04-19 21:32:52,38.5,96,80
2025-04-19 21:33:22,39.2,100,65
2025-04-19 21:33:52,38.5,95,65
2025-04-19 21:34:22,38.6,100,77
2025-04-19 21:34:52,38.1,95,67
2025-04-19 21:35:22,38.2,97,69
2025-04-19 21:35:52,38.4,95,57
2025-04-19 21:36:22,38.5,95,56
2025-04-19 21:36:52,38.1,95,53
2025-04-19 21:37:22,38.4,98,72
2025-04-19 21:37:52,39.1,98,64
2025-04-19 21:38:22,38.8,97,81
2025-04-19 21:38:52,38.1,97,65
2025-04-19 21:39:22,39.1,96,73
2025-04-19 21:39:52,38.8,95,60
2025-04-19 21:40:22,38.7,98,65
2025-04-19 21:40:52,38.2,99,76
2025-04-19 21:41:22,38.5,97,80
2025-04-19 21:41:52,38.9,97,74
2025-04-19 21:42:22,39.2,100,59
2025-04-19 21:42:52,38.3,95,62
2025-04-19 21:43:22,38.2,96,54
2025-04-19 21:43:52,38.5,95,65
2025-04-19 21:44:22,38.5,97,84
2025-04-19 21:44:52,39.0,95,77
2025-04-19 21:45:22,38.2,97,51
2025-04-19 21:45:52,38.0,100,74
2025-04-19 21:46:22,38.4,97,60
2025-04-19 21:46:52,38.4,96,59
2025-04-19 21:47:22,38.0,97,66
2025-04-19 21:47:52,38.9,100,62
2025-04-19 21:48:22,38.5,100,57
2025-04-19 21:48:52,38.7,97,65
2025-04-19 21:49:22,38.1,100,82
2025-04-19 21:49:52,39.2,98,59
2025-04-19 21:50:22,38.5,99,53
2025-04-19 21:50:52,38.5,98,82
2025-04-19 21:51:22,38.2,98,55
2025-04-19 21:51:52,38.9,100,60
2025-04-19 21:52:22,38.0,96,81
2025-04-19 21:52:52,38.3,98,66
2025-04-19 21:53:22,38.9,100,69
2025-04-19 21:53:52,38.7,97,83
2025-04-19 21:54:22,38.4,96,74
2025-04-19 21:54:52,38.7,97,68
2025-04-19 21:55:22,38.3,100,59
2025-04-19 21:55:52,38.9,99,67
2025-04-19 21:56:22,38.8,95,56
2025-04-19 21:56:52,38.8,95,49
2025-04-19 21:57:22,39.2,97,57
2025-04-19 21:57:52,38.3,99,76
2025-04-19 21:58:22,39.2,100,73
2025-04-19 21:58:52,38.1,96,56
2025-04-19 21:59:22,38.9,95,65
2025-04-19 21:59:52,38.5,96,57
2025-04-19 22:00:22,39.2,97,48
2025-04-19 22:00:52,39.1,100,72
2025-04-19 22:01:22,39.1,97,57
2025-04-19 22:01:52,38.7,100,59
2025-04-19 22:02:22,38.2,95,67
2025-04-19 22:02:52,38.9,96,73
2025-04-19 22:03:22,38.9,95,69
2025-04-19 22:03:52,38.7,97,81
2025-04-19 22:04:22,38.1,97,66
2025-04-19 22:04:52,38.3,95,67
2025-04-19 22:05:22,38.2,100,65
2025-04-19 22:05:52,38.4,99,79
2025-04-19 22:06:22,39.1,100,76
2025-04-19 22:06:52,38.6,99,63
2025-04-19 22:07:22,38.5,98,70
2025-04-19 22:07:52,39.2,100,60
2025-04-19 22:08:22,39.3,95,57
2025-04-19 22:08:52,38.5,100,78
2025-04-19 22:09:22,38.9,99,73
2025-04-19 22:09:52,38.9,98,66
2025-04-19 22:10:22,38.7,99,70
2025-04-19 22:10:52,38.3,96,68
2025-04-19 22:11:22,39.0,95,55
2025-04-19 22:11:52,38.0,100,51
2025-04-19 22:12:22,38.9,99,75
2025-04-19 22:12:52,39.3,99,81
2025-04-19 22:13:22,38.1,100,51
2025-04-19 22:13:52,38.4,95,63
2025-04-19 22:14:22,38.0,98,71
2025-04-19 22:14:52,39.1,97,79
2025-04-19 22:15:22,38.3,98,75
2025-04-19 22:15:52,38.8,100,71
2025-04-19 22:16:22,38.9,96,80
2025-04-19 22:16:52,38.5,99,70
2025-04-19 22:17:22,38.5,100,52
2025-04-19 22:17:52,39.1,95,81
2025-04-19 22:18:22,38.4,99,75
2025-04-19 22:18:52,38.3,98,65
2025-04-19 22:19:22,38.1,97,84
2025-04-19 22:19:52,38.1,100,67
2025-04-19 22:20:22,39.0,95,64
2025-04-19 22:20:52,38.4,95,74
2025-04-19 22:21:22,38.2,95,66
2025-04-19 22:21:52,38.8,100,50
2025-04-19 22:22:22,38.7,95,68
2025-04-19 22:22:52,38.4,99,49
2025-04-19 22:23:22,38.0,97,75
2025-04-19 22:23:52,38.5,96,48
2025-04-19 22:24:22,38.9,96,54
2025-04-19 22:24:52,38.1,95,58
2025-04-19 22:25:22,38.6,96,82
2025-04-19 22:25:52,38.8,97,53
2025-04-19 22:26:22,39.2,98,60
2025-04-19 22:26:52,39.0,99,52
2025-04-19 22:27:22,38.0,98,66
2025-04-19 22:27:52,39.1,95,75
2025-04-19 22:28:22,38.4,95,78
2025-04-19 22:28:52,38.9,98,71
2025-04-19 22:29:22,38.4,96,57
2025-04-19 22:29:52,38.1,100,57
2025-04-19 22:30:22,38.7,97,56
2025-04-19 22:30:52,38.2,99,67
2025-04-19 22:31:22,38.0,96,56
2025-04-19 22:31:52,39.1,98,53
2025-04-19 22:32:22,38.4,100,74
2025-04-19 22:32:52,39.0,100,73
2025-04-19 22:33:22,38.8,96,58
2025-04-19 22:33:52,38.3,100,66
2025-04-19 22:34:22,38.7,99,48
2025-04-19 22:34:52,38.3,97,59
2025-04-19 22:35:22,39.3,95,54
2025-04-19 22:35:52,39.2,97,68
2025-04-19 22:36:22,38.9,100,81
2025-04-19 22:36:52,38.9,100,71
2025-04-19 22:37:22,38.8,99,48
2025-04-19 22:37:52,38.5,99,73
2025-04-19 22:38:22,39.2,95,48
2025-04-19 22:38:52,39.3,100,83
2025-04-19 22:39:22,38.3,99,57
2025-04-19 22:39:52,38.1,96,84
2025-04-19 22:40:22,38.7,97,79
2025-04-19 22:40:52,38.4,99,60
2025-04-19 22:41:22,39.1,98,78
2025-04-19 22:41:52,38.3,98,83
2025-04-19 22:42:22,39.2,100,65
2025-04-19 22:42:52,38.1,98,54
2025-04-19 22:43:22,38.5,98,60
2025-04-19 22:43:52,38.7,96,56
2025-04-19 22:44:22,38.8,99,82
2025-04-19 22:44:52,38.9,97,65
2025-04-19 22:45:22,38.3,100,48
2025-04-19 22:45:52,38.6,100,79
2025-04-19 22:46:22,39.2,97,83
2025-04-19 22:46:52,38.8,97,50
2025-04-19 22:47:22,38.0,95,77
2025-04-19 22:47:52,38.7,100,79
2025-04-19 22:48:22,38.5,100,71
2025-04-19 22:48:52,38.0,99,69
2025-04-19 22:49:22,38.1,99,54
2025-04-19 22:49:52,38.1,100,51
2025-04-19 22:50:22,38.7,96,59
2025-04-19 22:50:52,39.2,99,60
2025-04-19 22:51:22,38.3,97,55
2025-04-19 22:51:52,38.7,96,81
2025-04-19 22:52:22,38.8,99,69
2025-04-19 22:52:52,38.8,99,64
2025-04-19 22:53:22,38.2,99,48
2025-04-19 22:53:52,38.8,96,81
2025-04-19 22:54:22,38.0,98,50
2025-04-19 22:54:52,39.1,100,56
2025-04-19 22:55:22,39.1,96,82
2025-04-19 22:55:52,38.1,95,84
2025-04-19 22:56:22,38.1,100,52
2025-04-19 22:56:52,39.0,100,63
2025-04-19 22:57:22,38.0,97,83
2025-04-19 22:57:52,39.0,96,62
2025-04-19 22:58:22,38.7,95,56
2025-04-19 22:58:52,38.2,95,64
2025-04-19 22:59:22,38.2,99,81
2025-04-19 22:59:52,39.1,96,82
2025-04-19 23:00:22,38.6,100,76
2025-04-19 23:00:52,38.2,100,51
2025-04-19 23:01:22,39.2,100,80
2025-04-19 23:01:52,38.5,95,52
2025-04-19 23:02:22,38.7,97,68
2025-04-19 23:02:52,38.6,97,58
2025-04-19 23:03:22,38.9,100,54
2025-04-19 23:03:52,38.3,97,69
2025-04-19 23:04:22,38.4,99,81
2025-04-19 23:04:52,38.6,100,53
2025-04-19 23:05:22,38.3,100,56
2025-04-19 23:05:52,39.0,100,62
2025-04-19 23:06:22,39.0,98,80
2025-04-19 23:06:52,38.6,96,67
2025-04-19 23:07:22,39.0,98,69
2025-04-19 23:07:52,38.9,96,74
2025-04-19 23:08:22,38.0,99,79
2025-04-19 23:08:52,38.8,99,78
2025-04-19 23:09:22,39.0,96,67
2025-04-19 23:09:52,38.2,99,76
2025-04-19 23:10:22,38.3,95,67
2025-04-19 23:10:52,39.0,99,63
2025-04-19 23:11:22,38.4,98,73
2025-04-19 23:11:52,39.0,97,54
2025-04-19 23:12:22,38.2,99,66
2025-04-19 23:12:52,39.0,99,61
2025-04-19 23:13:22,38.8,99,62
2025-04-19 23:13:52,38.3,98,51
2025-04-19 23:14:22,38.3,98,56
2025-04-19 23:14:52,38.9,97,53
2025-04-19 23:15:22,38.3,99,81
2025-04-19 23:15:52,38.0,100,60
2025-04-19 23:16:22,38.2,99,75
2025-04-19 23:16:52,38.9,100,83
2025-04-19 23:17:22,38.7,95,79
2025-04-19 23:17:52,39.1,97,60
2025-04-19 23:18:22,38.6,97,74
2025-04-19 23:18:52,38.1,95,59
2025-04-19 23:19:22,38.7,100,60
2025-04-19 23:19:52,38.3,98,48
2025-04-19 23:20:22,38.6,96,54
2025-04-19 23:20:52,38.9,99,78
2025-04-19 23:21:22,38.4,95,49
2025-04-19 23:21:52,38.6,96,68
2025-04-19 23:22:22,38.9,98,56
2025-04-19 23:22:52,38.3,95,65
2025-04-19 23:23:22,39.0,96,50
2025-04-19 23:23:52,39.1,96,50
2025-04-19 23:24:22,39.1,96,77
2025-04-19 23:24:52,38.6,98,73
2025-04-19 23:25:22,38.7,96,59
2025-04-19 23:25:52,39.2,95,54
2025-04-19 23:26:22,39.0,100,77
2025-04-19 23:26:52,38.9,96,76
2025-04-19 23:27:22,38.8,96,79
2025-04-19 23:27:52,39.3,100,77
2025-04-19 23:28:22,39.0,97,52
2025-04-19 23:28:52,38.2,95,69
2025-04-19 23:29:22,39.2,97,78
2025-04-19 23:29:52,39.2,98,71
2025-04-19 23:30:22,38.7,96,70
2025-04-19 23:30:52,38.1,97,76
2025-04-19 23:31:22,38.6,99,67
2025-04-19 23:31:52,38.4,97,58
2025-04-19 23:32:22,39.0,97,75
2025-04-19 23:32:52,39.2,96,62
2025-04-19 23:33:22,38.5,96,84
2025-04-19 23:33:52,39.1,100,80
2025-04-19 23:34:22,38.5,96,65
2025-04-19 23:34:52,38.2,96,70
2025-04-19 23:35:22,38.5,98,84
2025-04-19 23:35:52,39.2,96,49
2025-04-19 23:36:22,39.2,95,73
2025-04-19 23:36:52,39.2,99,51
2025-04-19 23:37:22,38.8,99,49
2025-04-19 23:37:52,39.0,95,66
2025-04-19 23:38:22,39.3,99,66
2025-04-19 23:38:52,38.3,99,76
2025-04-19 23:39:22,38.4,97,49
2025-04-19 23:39:52,38.6,100,48
2025-04-19 23:40:22,38.9,95,54
2025-04-19 23:40:52,38.0,98,78
2025-04-19 23:41:22,38.8,98,63
2025-04-19 23:41:52,38.6,99,52
2025-04-19 23:42:22,38.8,96,78
2025-04-19 23:42:52,39.0,99,62
2025-04-19 23:43:22,39.1,100,50
2025-04-19 23:43:52,39.0,100,83
2025-04-19 23:44:22,39.3,95,77
2025-04-19 23:44:52,39.3,95,83
2025-04-19 23:45:22,38.8,95,81
2025-04-19 23:45:52,39.1,95,54
2025-04-19 23:46:22,38.9,96,49
2025-04-19 23:46:52,38.9,100,72
2025-04-19 23:47:22,38.9,97,78
2025-04-19 23:47:52,39.1,95,53
2025-04-19 23:48:22,38.1,95,82
2025-04-19 23:48:52,38.1,97,70
2025-04-19 23:49:22,38.1,98,84
2025-04-19 23:49:52,38.2,100,74
2025-04-19 23:50:22,39.0,98,53
2025-04-19 23:50:52,38.7,95,56
2025-04-19 23:51:22,39.0,95,70
2025-04-19 23:51:52,38.4,96,49
2025-04-19 23:52:22,38.4,98,67
2025-04-19 23:52:52,38.8,97,80
2025-04-19 23:53:22,39.2,100,48
2025-04-19 23:53:52,38.3,100,80
2025-04-19 23:54:22,39.2,100,63
2025-04-19 23:54:52,39.2,100,57
2025-04-19 23:55:22,39.1,98,78
2025-04-19 23:55:52,39.1,98,77
2025-04-19 23:56:22,38.5,99,54
2025-04-19 23:56:52,38.4,96,60
2025-04-19 23:57:22,38.6,96,63
2025-04-19 23:57:52,38.3,100,74
2025-04-19 23:58:22,38.6,98,67
2025-04-19 23:58:52,39.0,97,55
2025-04-19 23:59:22,38.0,98,56
2025-04-19 23:59:52,38.7,96,72
2025-04-20 00:00:22,39.0,100,78
2025-04-20 00:00:52,39.2,98,72
2025-04-20 00:01:22,38.4,95,54
2025-04-20 00:01:52,38.1,97,62
2025-04-20 00:02:22,38.3,100,83
2025-04-20 00:02:52,38.1,99,56
2025-04-20 00:03:22,39.2,97,55
2025-04-20 00:03:52,38.4,100,63
2025-04-20 00:04:22,38.3,99,70
2025-04-20 00:04:52,38.8,98,74
2025-04-20 00:05:22,38.2,97,64
2025-04-20 00:05:52,38.5,97,75
2025-04-20 00:06:22,38.9,97,60
2025-04-20 00:06:52,39.0,96,61
2025-04-20 00:07:22,38.5,100,70
2025-04-20 00:07:52,38.4,95,55
2025-04-20 00:08:22,38.3,98,63
2025-04-20 00:08:52,38.6,97,66
2025-04-20 00:09:22,38.5,97,51
2025-04-20 00:09:52,38.7,100,56
2025-04-20 00:10:22,38.2,98,84
2025-04-20 00:10:52,38.2,96,65
2025-04-20 00:11:22,38.2,95,69
2025-04-20 00:11:52,38.8,96,81
2025-04-20 00:12:22,38.8,97,58
2025-04-20 00:12:52,38.9,99,70
2025-04-20 00:13:22,39.1,100,82
2025-04-20 00:13:52,39.2,96,79
2025-04-20 00:14:22,38.4,96,59
2025-04-20 00:14:52,38.8,97,68
2025-04-20 00:15:22,39.2,100,72
2025-04-20 00:15:52,38.4,98,48
2025-04-20 00:16:22,39.1,100,57
2025-04-20 00:16:52,38.4,96,57
2025-04-20 00:17:22,38.2,96,59
2025-04-20 00:17:52,38.9,100,72
2025-04-20 00:18:22,38.2,97,74
2025-04-20 00:18:52,38.4,97,50
2025-04-20 00:19:22,38.3,99,63
2025-04-20 00:19:52,38.6,98,80
2025-04-20 00:20:22,38.7,95,53
2025-04-20 00:20:52,38.3,96,82
2025-04-20 00:21:22,38.9,99,80
2025-04-20 00:21:52,39.2,95,79
2025-04-20 00:22:22,38.4,100,64
2025-04-20 00:22:52,38.2,96,54
2025-04-20 00:23:22,39.2,96,55
2025-04-20 00:23:52,38.4,99,50
2025-04-20 00:24:22,38.5,95,60
2025-04-20 00:24:52,38.5,100,72
2025-04-20 00:25:22,38.6,99,78
2025-04-20 00:25:52,38.2,96,84
2025-04-20 00:26:22,39.1,100,80
2025-04-20 00:26:52,38.9,96,68
2025-04-20 00:27:22,38.6,100,65
2025-04-20 00:27:52,38.7,95,67
2025-04-20 00:28:22,38.6,95,62
2025-04-20 00:28:52,38.1,96,51
2025-04-20 00:29:22,38.6,98,84
2025-04-20 00:29:52,38.8,97,69
2025-04-20 00:30:22,39.1,98,51
2025-04-20 00:30:52,38.9,99,84
2025-04-20 00:31:22,38.8,99,74
2025-04-20 00:31:52,39.1,97,62
2025-04-20 00:32:22,38.4,96,63
2025-04-20 00:32:52,38.4,96,56
2025-04-20 00:33:22,38.5,95,79
2025-04-20 00:33:52,38.6,100,63
2025-04-20 00:34:22,38.7,95,63
2025-04-20 00:34:52,38.6,96,84
2025-04-20 00:35:22,39.2,96,53
2025-04-20 00:35:52,38.8,97,78
2025-04-20 00:36:22,38.3,98,73
2025-04-20 00:36:52,39.0,98,55
2025-04-20 00:37:22,38.2,98,77
2025-04-20 00:37:52,39.0,100,54
2025-04-20 00:38:22,38.2,97,49
2025-04-20 00:38:52,38.6,100,68
2025-04-20 00:39:22,39.2,100,50
2025-04-20 00:39:52,39.1,96,48
2025-04-20 00:40:22,38.9,98,62
2025-04-20 00:40:52,38.4,98,49
2025-04-20 00:41:22,38.3,96,71
2025-04-20 00:41:52,38.7,96,83
2025-04-20 00:42:22,39.2,100,54
2025-04-20 00:42:52,39.0,96,68
2025-04-20 00:43:22,39.1,95,75
2025-04-20 00:43:52,38.2,98,77
2025-04-20 00:44:22,39.2,97,49
2025-04-20 00:44:52,38.5,95,72
2025-04-20 00:45:22,38.4,99,55
2025-04-20 00:45:52,38.0,97,67
2025-04-20 00:46:22,38.9,97,66
2025-04-20 00:46:52,38.2,98,71
2025-04-20 00:47:22,38.9,97,81
2025-04-20 00:47:52,38.2,95,57
2025-04-20 00:48:22,38.4,98,82
2025-04-20 00:48:52,38.4,100,70
2025-04-20 00:49:22,39.2,99,82
2025-04-20 00:49:52,39.0,100,62
2025-04-20 00:50:22,38.1,100,78
2025-04-20 00:50:52,39.0,98,73
2025-04-20 00:51:22,39.0,99,63
2025-04-20 00:51:52,39.1,97,52
2025-04-20 00:52:22,39.0,97,68
2025-04-20 00:52:52,38.2,97,79
2025-04-20 00:53:22,38.1,95,56
2025-04-20 00:53:52,38.3,96,79
2025-04-20 00:54:22,39.1,98,48
2025-04-20 00:54:52,38.9,98,77
2025-04-20 00:55:22,38.3,98,82
2025-04-20 00:55:52,38.2,99,64
2025-04-20 00:56:22,38.8,96,65
2025-04-20 00:56:52,38.0,95,70
2025-04-20 00:57:22,38.2,96,51
2025-04-20 00:57:52,39.2,95,51
2025-04-20 00:58:22,38.6,96,70
2025-04-20 00:58:52,38.4,100,72
2025-04-20 00:59:22,38.3,99,67
2025-04-20 00:59:52,38.6,99,76
2025-04-20 01:00:22,39.3,96,75
2025-04-20 01:00:52,39.0,96,77
2025-04-20 01:01:22,38.1,97,60
2025-04-20 01:01:52,39.1,100,82
2025-04-20 01:02:22,38.6,100,55
2025-04-20 01:02:52,38.0,97,49
2025-04-20 01:03:22,38.2,98,55
2025-04-20 01:03:52,38.1,99,76
2025-04-20 01:04:22,38.6,100,82
2025-04-20 01:04:52,38.9,100,59
2025-04-20 01:05:22,38.4,95,64
2025-04-20 01:05:52,38.4,99,76
2025-04-20 01:06:22,39.2,97,64
2025-04-20 01:06:52,38.0,97,63
2025-04-20 01:07:22,39.0,100,49
2025-04-20 01:07:52,38.4,97,66
2025-04-20 01:08:22,38.1,100,58
2025-04-20 01:08:52,38.6,97,69
2025-04-20 01:09:22,38.4,99,54
2025-04-20 01:09:52,38.6,98,64
2025-04-20 01:10:22,38.2,99,62
2025-04-20 01:10:52,38.7,95,59
2025-04-20 01:11:22,38.2,95,52
2025-04-20 01:11:52,38.8,95,56
2025-04-20 01:12:22,38.3,98,78
2025-04-20 01:12:52,38.2,100,66
2025-04-20 01:13:22,38.9,99,55
2025-04-20 01:13:52,38.6,96,48
2025-04-20 01:14:22,38.5,96,75
2025-04-20 01:14:52,39.3,96,79
2025-04-20 01:15:22,39.3,97,57
2025-04-20 01:15:52,39.2,100,51
2025-04-20 01:16:22,38.6,99,67
2025-04-20 01:16:52,38.0,96,50
2025-04-20 01:17:22,39.2,99,74
2025-04-20 01:17:52,38.9,97,62
2025-04-20 01:18:22,38.5,99,63
2025-04-20 01:18:52,39.2,99,79
2025-04-20 01:19:22,38.6,96,57
2025-04-20 01:19:52,39.3,97,52
2025-04-20 01:20:22,38.3,99,84
2025-04-20 01:20:52,38.5,96,84
2025-04-20 01:21:22,38.6,96,83
2025-04-20 01:21:52,38.2,95,72
2025-04-20 01:22:22,38.5,96,50
2025-04-20 01:22:52,38.2,95,53
2025-04-20 01:23:22,39.0,97,67
2025-04-20 01:23:52,38.6,100,48
2025-04-20 01:24:22,38.5,96,60
2025-04-20 01:24:52,38.5,97,83
2025-04-20 01:25:22,38.4,100,62
2025-04-20 01:25:52,38.7,95,57
2025-04-20 01:26:22,39.2,95,58
2025-04-20 01:26:52,38.3,99,64
2025-04-20 01:27:22,38.1,97,71
2025-04-20 01:27:52,39.3,96,52
2025-04-20 01:28:22,39.1,100,60
2025-04-20 01:28:52,38.1,96,66
2025-04-20 01:29:22,38.0,95,63
2025-04-20 01:29:52,38.1,97,52
2025-04-20 01:30:22,39.2,95,59
2025-04-20 01:30:52,38.6,95,49
2025-04-20 01:31:22,38.9,98,66
2025-04-20 01:31:52,38.1,99,73
2025-04-20 01:32:22,38.8,98,83
2025-04-20 01:32:52,38.9,100,83
2025-04-20 01:33:22,38.6,100,56
2025-04-20 01:33:52,39.0,97,60
2025-04-20 01:34:22,38.7,96,60
2025-04-20 01:34:52,39.1,100,75
2025-04-20 01:35:22,38.9,99,82
2025-04-20 01:35:52,39.0,100,53
2025-04-20 01:36:22,38.6,100,84
2025-04-20 01:36:52,38.8,98,69
2025-04-20 01:37:22,38.2,96,48
2025-04-20 01:37:52,39.0,99,64
2025-04-20 01:38:22,39.2,99,82
2025-04-20 01:38:52,38.0,99,63
2025-04-20 01:39:22,38.6,100,71
2025-04-20 01:39:52,39.1,97,52
2025-04-20 01:40:22,38.0,96,66
2025-04-20 01:40:52,38.4,96,69
2025-04-20 01:41:22,39.2,98,63
2025-04-20 01:41:52,38.7,97,73
2025-04-20 01:42:22,38.7,98,71
2025-04-20 01:42:52,38.4,95,77
2025-04-20 01:43:22,38.8,99,51
2025-04-20 01:43:52,38.8,96,83
2025-04-20 01:44:22,39.0,95,74
2025-04-20 01:44:52,38.2,100,66
2025-04-20 01:45:22,38.8,98,64
2025-04-20 01:45:52,38.2,100,56
2025-04-20 01:46:22,39.2,96,66
2025-04-20 01:46:52,38.6,95,66
2025-04-20 01:47:22,38.6,97,75
2025-04-20 01:47:52,39.1,98,55
2025-04-20 01:48:22,39.0,100,56
2025-04-20 01:48:52,39.3,97,48
2025-04-20 01:49:22,38.2,98,75
2025-04-20 01:49:52,38.8,99,51
2025-04-20 01:50:22,38.6,95,83
2025-04-20 01:50:52,38.9,95,63
2025-04-20 01:51:22,38.3,98,54
2025-04-20 01:51:52,39.1,96,62
2025-04-20 01:52:22,38.3,98,79
2025-04-20 01:52:52,39.0,98,75
2025-04-20 01:53:22,38.4,97,81
2025-04-20 01:53:52,39.3,96,80
2025-04-20 01:54:22,38.7,98,84
2025-04-20 01:54:52,38.9,100,72
2025-04-20 01:55:22,38.5,95,67
2025-04-20 01:55:52,38.9,96,76
2025-04-20 01:56:22,38.8,100,63
2025-04-20 01:56:52,38.5,96,77
2025-04-20 01:57:22,38.3,96,70
2025-04-20 01:57:52,38.8,99,80
2025-04-20 01:58:22,38.0,97,73
2025-04-20 01:58:52,38.8,98,48
2025-04-20 01:59:22,38.8,99,54
2025-04-20 01:59:52,38.4,96,50
2025-04-20 02:00:22,39.0,100,83
2025-04-20 02:00:52,38.2,95,73
2025-04-20 02:01:22,38.8,98,73
2025-04-20 02:01:52,38.4,98,49
2025-04-20 02:02:22,38.2,95,60
2025-04-20 02:02:52,38.0,96,54
2025-04-20 02:03:22,38.3,97,69
2025-04-20 02:03:52,39.1,97,65
2025-04-20 02:04:22,39.2,99,65
2025-04-20 02:04:52,38.0,99,69
2025-04-20 02:05:22,38.1,96,69
2025-04-20 02:05:52,38.9,100,82
2025-04-20 02:06:22,38.6,100,60
2025-04-20 02:06:52,38.6,97,73
2025-04-20 02:07:22,38.8,100,81
2025-04-20 02:07:52,38.7,97,63
2025-04-20 02:08:22,39.0,97,73
2025-04-20 02:08:52,39.0,97,65
2025-04-20 02:09:22,38.8,95,74
2025-04-20 02:09:52,39.3,98,59
